gps_speed_avg,gps_speed_var,gps_speed_max,gps_accel_rms,heading_change_rate,stop_frequency,accel_magnitude_mean,accel_magnitude_var,accel_rms,accel_jerk_mean,accel_peak_freq,gyro_magnitude_mean,gyro_magnitude_var,gyro_rms,cadence_steps_per_min,transit_corridor_overlap,dwell_time_ratio,ble_beacon_proximity,label
45.29,8.897,70.02,1.274,2.753,0.132,0.493,0.258,0.352,1.477,0.141,11.703,75.844,14.821,0.0,0.382,0.114,0.042,car
57.311,7.918,70.078,0.627,5.184,0.16,0.506,0.194,0.577,1.878,0.022,18.34,22.617,20.852,0.0,0.335,0.147,0.034,car
42.111,9.123,59.62,0.56,1.482,0.122,0.239,0.189,0.612,0.9,0.154,9.719,40.469,19.464,0.0,0.325,0.166,0.042,car
28.2,4.89,52.279,1.218,3.671,0.084,0.317,0.187,0.45,1.736,0.217,19.732,67.304,16.338,0.0,0.315,0.072,0.033,car
63.604,5.964,78.446,0.892,3.66,0.084,0.31,0.179,0.257,1.774,0.071,7.239,76.466,11.501,0.0,0.26,0.08,0.021,car
23.742,3.327,36.929,0.543,1.867,0.115,0.463,0.313,0.656,2.169,0.18,14.039,42.995,21.919,0.0,0.435,0.123,0.036,car
52.453,11.492,77.219,1.051,1.045,0.213,0.232,0.308,0.628,2.085,0.254,14.463,19.398,17.364,0.0,0.289,0.141,0.039,car
39.435,3.526,59.081,1.047,5.657,0.079,0.297,0.068,0.437,1.431,0.169,15.318,28.293,9.649,0.0,0.428,0.102,0.012,car
40.947,4.975,67.578,0.579,5.501,0.106,0.358,0.141,0.764,2.186,0.173,11.37,33.512,17.951,0.0,0.329,0.088,0.024,car
24.84,11.282,46.304,0.634,5.3,0.129,0.361,0.289,0.746,1.28,0.069,10.487,66.12,7.146,0.0,0.209,0.076,0.018,car
56.256,11.397,66.961,0.621,4.126,0.061,0.61,0.174,0.368,1.159,0.093,13.79,61.156,8.165,0.0,0.41,0.11,0.005,car
33.03,5.91,49.944,0.856,1.886,0.089,0.582,0.331,0.329,1.179,0.238,5.353,78.307,13.037,0.0,0.051,0.1,0.023,car
28.871,4.919,48.787,0.805,3.317,0.133,0.588,0.054,0.648,1.269,0.147,18.454,78.673,8.15,0.0,0.374,0.187,0.008,car
32.065,11.901,55.887,0.629,2.47,0.205,0.503,0.232,0.541,0.998,0.296,6.711,22.043,16.866,0.0,0.086,0.132,0.05,car
25.474,10.184,53.397,0.47,5.539,0.136,0.341,0.11,0.378,1.76,0.191,19.366,28.943,21.229,0.0,0.402,0.114,0.044,car
32.708,7.367,52.198,0.736,3.096,0.107,0.233,0.081,0.534,1.551,0.122,12.822,50.383,10.461,0.0,0.142,0.13,0.024,car
48.637,4.445,77.185,0.644,1.496,0.242,0.435,0.103,0.428,1.064,0.282,8.034,41.709,16.159,0.0,0.252,0.081,0.005,car
64.208,11.307,86.947,0.578,3.582,0.129,0.568,0.294,0.382,1.22,0.195,19.651,50.24,19.104,0.0,0.25,0.143,0.015,car
38.901,5.873,52.38,0.8,2.144,0.206,0.602,0.235,0.378,0.98,0.119,19.542,72.582,15.083,0.0,0.445,0.114,0.011,car
41.803,9.034,69.248,1.139,3.309,0.146,0.285,0.347,0.342,1.703,0.064,13.141,46.884,19.583,0.0,0.32,0.188,0.003,car
45.418,10.614,64.636,0.634,5.461,0.19,0.552,0.094,0.686,0.682,0.044,17.782,75.309,10.431,0.0,0.294,0.058,0.043,car
49.713,10.546,70.438,0.637,2.744,0.199,0.48,0.197,0.773,1.137,0.082,16.377,56.124,12.558,0.0,0.091,0.195,0.01,car
57.803,4.887,72.188,0.953,1.917,0.219,0.483,0.087,0.707,1.325,0.172,5.639,78.254,7.974,0.0,0.446,0.06,0.032,car
25.89,9.447,51.523,0.95,3.893,0.224,0.638,0.34,0.708,1.313,0.281,9.407,73.539,12.768,0.0,0.337,0.121,0.003,car
43.387,7.408,64.915,0.514,5.191,0.098,0.487,0.201,0.307,0.745,0.045,16.631,47.846,23.711,0.0,0.229,0.093,0.042,car
33.407,6.116,54.351,0.446,3.25,0.181,0.457,0.128,0.36,2.174,0.211,15.367,58.497,13.73,0.0,0.442,0.139,0.048,car
22.151,2.779,36.602,1.107,1.35,0.08,0.596,0.345,0.303,1.03,0.122,15.485,43.181,16.733,0.0,0.386,0.171,0.031,car
54.326,5.157,83.491,1.183,2.632,0.114,0.616,0.348,0.453,1.499,0.117,9.549,78.614,20.709,0.0,0.348,0.097,0.023,car
30.5,8.94,50.367,1.079,3.572,0.101,0.46,0.14,0.263,0.654,0.206,13.353,63.728,8.969,0.0,0.417,0.063,0.021,car
22.848,9.823,36.069,0.929,2.857,0.245,0.551,0.334,0.381,2.163,0.075,17.269,23.232,10.789,0.0,0.351,0.16,0.027,car
51.078,9.313,77.613,1.202,2.004,0.195,0.424,0.173,0.622,0.854,0.231,16.847,25.471,24.816,0.0,0.449,0.06,0.006,car
25.832,4.336,43.32,0.632,3.126,0.196,0.523,0.216,0.428,0.837,0.246,7.843,52.695,20.403,0.0,0.151,0.154,0.008,car
61.036,2.918,79.369,0.495,5.497,0.249,0.341,0.203,0.342,2.073,0.125,15.716,50.857,8.436,0.0,0.068,0.098,0.025,car
62.99,8.059,89.027,0.603,4.573,0.244,0.332,0.075,0.582,1.09,0.049,14.275,44.452,10.652,0.0,0.384,0.07,0.023,car
45.604,4.306,69.49,1.038,1.811,0.173,0.448,0.073,0.64,1.663,0.198,11.826,30.447,7.849,0.0,0.257,0.054,0.022,car
36.94,6.012,53.277,1.204,5.668,0.13,0.366,0.15,0.719,1.747,0.152,9.81,69.064,16.911,0.0,0.204,0.077,0.049,car
55.939,10.984,68.403,0.648,1.965,0.204,0.63,0.083,0.636,1.669,0.257,15.796,48.87,19.57,0.0,0.09,0.174,0.021,car
45.399,4.999,63.451,1.107,1.5,0.128,0.423,0.302,0.538,1.943,0.112,15.359,39.286,9.544,0.0,0.072,0.131,0.019,car
43.957,3.586,64.47,0.925,4.535,0.196,0.317,0.145,0.7,0.62,0.097,13.921,27.669,21.302,0.0,0.274,0.146,0.03,car
37.067,7.762,51.467,1.047,5.018,0.051,0.39,0.067,0.644,0.941,0.223,12.724,32.919,9.497,0.0,0.292,0.138,0.005,car
27.787,8.842,51.13,0.413,2.387,0.147,0.545,0.095,0.557,1.73,0.007,10.819,63.8,19.621,0.0,0.377,0.105,0.047,car
23.245,6.369,38.427,1.102,1.695,0.101,0.551,0.074,0.553,1.174,0.225,10.815,50.487,22.608,0.0,0.147,0.101,0.036,car
52.061,11.31,65.543,0.413,5.328,0.073,0.476,0.226,0.274,2.0,0.06,17.798,68.679,12.614,0.0,0.375,0.075,0.021,car
46.656,6.276,74.719,0.89,1.699,0.115,0.549,0.089,0.259,0.968,0.184,6.031,77.938,16.7,0.0,0.315,0.084,0.004,car
52.177,7.104,69.693,0.591,5.47,0.192,0.217,0.236,0.434,1.677,0.227,17.89,71.643,15.685,0.0,0.174,0.07,0.044,car
34.948,10.682,63.146,0.822,3.258,0.121,0.458,0.177,0.366,0.934,0.009,9.084,51.134,17.649,0.0,0.386,0.124,0.015,car
60.809,11.465,80.569,1.126,4.765,0.247,0.632,0.102,0.312,1.425,0.205,9.069,34.138,13.541,0.0,0.088,0.095,0.002,car
58.594,3.895,82.461,1.151,1.138,0.133,0.419,0.334,0.773,1.812,0.282,7.483,59.854,16.838,0.0,0.129,0.188,0.043,car
38.369,10.901,55.986,0.788,2.442,0.211,0.593,0.131,0.426,0.621,0.01,9.623,34.715,9.255,0.0,0.322,0.13,0.007,car
51.122,8.492,73.3,0.769,4.373,0.088,0.443,0.081,0.263,0.877,0.258,12.423,33.555,12.403,0.0,0.4,0.189,0.031,car
26.477,6.382,44.341,1.261,3.935,0.081,0.409,0.108,0.749,1.262,0.129,19.073,55.193,10.335,0.0,0.111,0.141,0.022,car
25.346,9.275,51.486,0.589,2.069,0.164,0.33,0.077,0.287,1.912,0.198,5.233,58.791,23.312,0.0,0.163,0.175,0.035,car
54.45,2.642,71.807,1.024,2.853,0.198,0.538,0.167,0.274,1.939,0.294,5.408,47.404,9.929,0.0,0.384,0.094,0.018,car
28.125,5.007,39.914,1.281,4.281,0.183,0.219,0.251,0.557,1.295,0.256,12.092,30.891,21.03,0.0,0.174,0.175,0.019,car
40.407,5.118,57.528,1.137,1.461,0.071,0.425,0.21,0.354,1.562,0.079,9.643,23.28,16.96,0.0,0.074,0.061,0.031,car
42.549,8.425,63.316,1.187,3.524,0.21,0.325,0.255,0.492,1.728,0.225,15.196,49.939,19.316,0.0,0.378,0.064,0.038,car
58.863,2.313,76.094,1.019,1.342,0.199,0.486,0.09,0.422,1.458,0.286,13.774,72.905,13.715,0.0,0.109,0.065,0.014,car
43.784,4.733,60.564,1.248,5.621,0.06,0.348,0.128,0.719,1.269,0.024,13.573,28.66,24.405,0.0,0.264,0.066,0.02,car
25.933,2.917,40.657,0.836,5.498,0.059,0.427,0.334,0.572,1.966,0.098,12.854,28.41,9.396,0.0,0.28,0.18,0.013,car
30.196,6.697,44.053,0.569,5.254,0.098,0.361,0.346,0.705,1.472,0.206,7.864,39.225,14.801,0.0,0.066,0.145,0.01,car
52.202,3.422,67.838,1.287,5.765,0.175,0.495,0.153,0.751,1.51,0.07,10.888,30.772,24.88,0.0,0.43,0.08,0.012,car
32.715,9.44,58.103,1.099,3.527,0.168,0.316,0.076,0.646,0.667,0.012,14.02,34.449,9.218,0.0,0.239,0.138,0.027,car
47.766,3.74,62.287,0.944,5.971,0.153,0.567,0.227,0.513,0.997,0.086,12.183,64.08,13.465,0.0,0.18,0.089,0.026,car
64.591,2.205,89.592,0.835,1.157,0.237,0.403,0.242,0.298,1.961,0.248,10.221,47.522,16.344,0.0,0.175,0.121,0.04,car
31.706,5.626,41.789,0.916,3.275,0.162,0.229,0.238,0.3,2.065,0.288,13.266,48.287,19.199,0.0,0.309,0.147,0.018,car
63.002,4.648,90.87,0.707,2.952,0.203,0.449,0.336,0.726,1.923,0.092,11.477,71.737,14.034,0.0,0.294,0.1,0.011,car
38.264,5.324,63.277,0.412,1.221,0.163,0.61,0.185,0.456,0.8,0.258,9.541,42.848,14.744,0.0,0.202,0.093,0.006,car
40.152,4.223,55.648,0.956,3.92,0.082,0.241,0.338,0.514,1.541,0.203,13.712,43.005,8.28,0.0,0.385,0.152,0.018,car
58.216,6.51,76.077,0.535,3.603,0.146,0.507,0.286,0.725,0.703,0.255,14.612,26.005,22.723,0.0,0.202,0.075,0.002,car
59.829,4.647,73.402,0.417,1.937,0.23,0.416,0.102,0.29,1.037,0.125,9.927,24.199,8.509,0.0,0.289,0.122,0.046,car
36.692,3.103,46.866,0.86,4.496,0.248,0.474,0.064,0.69,1.834,0.178,10.579,74.217,15.592,0.0,0.23,0.063,0.043,car
35.177,9.648,50.379,0.873,4.318,0.055,0.273,0.201,0.774,2.17,0.049,7.779,73.208,23.108,0.0,0.297,0.112,0.021,car
47.863,6.609,64.569,0.745,4.891,0.052,0.282,0.169,0.451,0.623,0.28,6.258,16.158,8.976,0.0,0.195,0.131,0.009,car
47.855,5.837,66.859,0.9,3.697,0.058,0.521,0.064,0.444,0.723,0.154,7.188,30.935,19.015,0.0,0.074,0.09,0.026,car
46.077,3.969,58.033,0.484,3.422,0.091,0.627,0.145,0.565,1.737,0.031,11.009,46.032,14.139,0.0,0.369,0.078,0.02,car
27.033,11.654,38.92,0.597,5.818,0.143,0.63,0.218,0.72,0.878,0.203,17.549,36.91,9.874,0.0,0.185,0.121,0.018,car
23.429,5.897,38.353,0.766,3.073,0.105,0.246,0.335,0.315,0.645,0.03,9.985,75.99,15.225,0.0,0.356,0.061,0.037,car
23.377,8.949,43.219,1.037,1.87,0.15,0.526,0.243,0.386,1.598,0.033,9.119,67.586,12.039,0.0,0.409,0.121,0.044,car
39.489,10.55,60.546,0.485,4.725,0.233,0.307,0.13,0.787,1.422,0.055,10.058,33.177,9.165,0.0,0.119,0.053,0.008,car
23.849,7.409,35.0,1.158,2.935,0.136,0.311,0.084,0.609,1.777,0.227,7.062,53.883,17.565,0.0,0.218,0.077,0.005,car
60.809,5.539,78.875,1.026,2.094,0.186,0.512,0.129,0.51,0.864,0.13,13.453,77.51,18.18,0.0,0.299,0.107,0.014,car
52.69,2.703,79.879,0.499,4.464,0.144,0.29,0.09,0.577,1.901,0.283,15.159,42.315,16.33,0.0,0.353,0.091,0.019,car
40.413,6.929,68.873,0.555,5.562,0.141,0.297,0.151,0.5,1.946,0.056,7.708,42.782,10.438,0.0,0.218,0.12,0.039,car
41.551,6.243,65.01,0.711,5.917,0.249,0.634,0.302,0.256,1.114,0.289,12.674,64.698,15.758,0.0,0.188,0.194,0.048,car
51.269,2.75,66.405,0.77,3.288,0.061,0.32,0.311,0.512,0.85,0.022,19.393,36.016,23.749,0.0,0.35,0.076,0.02,car
26.184,10.317,50.039,0.438,2.365,0.155,0.581,0.074,0.773,1.431,0.012,8.581,41.761,22.13,0.0,0.189,0.171,0.048,car
36.59,7.04,47.998,0.544,5.214,0.129,0.25,0.259,0.569,1.177,0.137,6.547,22.05,14.218,0.0,0.07,0.111,0.049,car
37.597,5.651,62.505,1.089,3.211,0.121,0.419,0.096,0.277,2.082,0.226,13.545,19.357,14.021,0.0,0.3,0.083,0.001,car
26.638,7.473,38.725,1.111,1.039,0.072,0.212,0.311,0.492,1.685,0.215,5.815,78.624,17.228,0.0,0.257,0.153,0.019,car
46.848,6.404,60.541,1.115,3.349,0.209,0.371,0.243,0.544,0.854,0.162,9.322,34.642,7.65,0.0,0.163,0.122,0.006,car
27.215,8.147,54.779,0.629,1.894,0.059,0.304,0.334,0.42,2.087,0.17,9.49,46.809,18.892,0.0,0.158,0.193,0.016,car
54.369,7.478,74.301,0.928,2.077,0.197,0.523,0.276,0.504,1.358,0.198,14.744,20.725,8.001,0.0,0.142,0.161,0.035,car
35.494,10.593,52.642,0.807,4.196,0.059,0.254,0.275,0.708,1.93,0.023,9.523,29.447,24.651,0.0,0.209,0.061,0.046,car
59.519,5.472,80.078,1.279,4.955,0.244,0.539,0.267,0.264,1.914,0.185,12.319,45.769,13.62,0.0,0.234,0.053,0.006,car
56.913,7.454,71.95,0.559,1.254,0.161,0.296,0.266,0.288,2.038,0.025,11.791,45.239,11.372,0.0,0.334,0.086,0.01,car
55.291,9.666,65.876,1.187,5.935,0.078,0.25,0.132,0.596,1.995,0.213,18.097,18.956,24.441,0.0,0.292,0.135,0.012,car
52.92,9.507,67.189,0.588,4.32,0.175,0.629,0.102,0.625,2.154,0.186,13.349,27.383,23.122,0.0,0.183,0.097,0.018,car
46.546,3.527,71.309,0.927,3.154,0.199,0.348,0.282,0.694,1.385,0.295,8.959,40.595,20.093,0.0,0.228,0.123,0.028,car
27.051,9.879,38.029,0.768,4.445,0.074,0.31,0.347,0.436,0.717,0.044,13.15,15.788,10.087,0.0,0.184,0.054,0.006,car
46.995,9.562,72.332,1.291,3.459,0.169,0.299,0.116,0.346,0.794,0.253,6.145,34.491,23.314,0.0,0.184,0.166,0.046,car
63.921,5.524,89.629,0.566,5.517,0.123,0.346,0.085,0.452,0.848,0.125,19.589,19.8,24.659,0.0,0.23,0.095,0.022,car
27.355,11.771,40.982,0.963,5.349,0.197,0.281,0.211,0.658,1.176,0.052,13.155,22.119,21.571,0.0,0.11,0.194,0.028,car
40.873,8.942,52.278,1.199,1.159,0.108,0.266,0.346,0.268,1.973,0.15,18.972,29.131,7.81,0.0,0.146,0.063,0.026,car
31.545,7.578,47.959,0.758,3.083,0.242,0.502,0.051,0.727,1.215,0.129,18.617,33.158,8.275,0.0,0.368,0.169,0.04,car
38.535,5.244,57.54,0.461,4.648,0.183,0.593,0.332,0.45,1.525,0.038,11.291,46.977,10.283,0.0,0.291,0.122,0.015,car
27.322,8.408,54.349,0.655,2.547,0.2,0.376,0.284,0.775,1.803,0.232,6.249,25.452,22.195,0.0,0.36,0.161,0.016,car
46.961,8.698,60.559,1.006,5.73,0.111,0.536,0.163,0.723,0.823,0.083,9.831,72.889,14.787,0.0,0.273,0.091,0.037,car
56.318,6.108,78.902,0.746,3.006,0.133,0.621,0.127,0.52,1.242,0.252,16.125,44.115,7.127,0.0,0.347,0.162,0.036,car
63.039,11.19,76.907,0.893,5.574,0.138,0.278,0.284,0.645,2.153,0.167,6.587,22.386,13.309,0.0,0.227,0.065,0.03,car
57.867,2.306,87.851,0.65,3.036,0.079,0.499,0.284,0.743,1.385,0.028,13.106,54.928,11.179,0.0,0.351,0.1,0.046,car
52.543,10.022,64.341,0.499,3.91,0.154,0.573,0.153,0.257,1.586,0.265,9.13,68.503,12.91,0.0,0.125,0.078,0.02,car
44.787,5.809,64.316,0.467,5.221,0.155,0.466,0.302,0.59,0.686,0.144,10.813,56.235,24.478,0.0,0.396,0.071,0.006,car
58.661,4.035,76.784,0.939,4.476,0.088,0.211,0.215,0.349,2.042,0.017,16.447,60.491,13.435,0.0,0.277,0.08,0.034,car
40.919,6.75,66.555,1.205,1.576,0.246,0.514,0.054,0.264,1.545,0.194,13.846,35.967,23.535,0.0,0.241,0.107,0.048,car
29.958,11.747,55.285,1.13,2.641,0.238,0.609,0.135,0.627,1.742,0.299,17.848,48.65,13.95,0.0,0.176,0.131,0.024,car
36.943,9.903,62.242,0.42,5.635,0.186,0.206,0.161,0.482,1.07,0.245,13.619,63.397,20.49,0.0,0.226,0.08,0.012,car
46.368,6.572,71.526,0.993,4.558,0.226,0.406,0.342,0.552,0.923,0.2,19.722,58.026,22.669,0.0,0.175,0.063,0.044,car
50.654,7.103,70.386,0.906,1.002,0.057,0.622,0.244,0.328,1.616,0.265,18.705,47.768,7.126,0.0,0.098,0.154,0.044,car
31.32,6.146,46.31,0.846,2.588,0.05,0.442,0.175,0.777,1.585,0.135,11.384,58.899,17.073,0.0,0.211,0.128,0.034,car
49.821,4.287,68.677,1.057,2.852,0.159,0.391,0.17,0.355,1.828,0.25,7.847,30.576,19.586,0.0,0.133,0.145,0.015,car
57.409,4.99,67.479,1.034,5.772,0.237,0.321,0.087,0.68,2.012,0.124,9.176,15.211,10.79,0.0,0.097,0.092,0.03,car
49.929,11.507,75.627,0.583,1.342,0.191,0.631,0.091,0.708,1.072,0.107,6.951,47.041,14.16,0.0,0.217,0.179,0.026,car
27.463,5.529,47.575,0.985,3.738,0.234,0.292,0.123,0.62,1.889,0.024,17.45,45.524,22.812,0.0,0.33,0.118,0.041,car
26.634,3.664,50.582,0.971,4.903,0.199,0.641,0.245,0.768,2.157,0.071,10.323,56.057,24.33,0.0,0.325,0.159,0.045,car
25.639,3.53,41.093,1.268,3.99,0.229,0.633,0.124,0.49,1.724,0.233,6.769,73.045,23.368,0.0,0.098,0.134,0.045,car
49.714,2.914,64.324,0.691,2.053,0.16,0.373,0.336,0.679,1.606,0.261,5.251,78.142,10.758,0.0,0.328,0.183,0.028,car
59.863,8.799,71.229,1.099,2.263,0.243,0.41,0.183,0.643,1.535,0.191,16.77,50.802,18.072,0.0,0.3,0.055,0.05,car
34.43,5.02,46.283,1.026,5.477,0.113,0.42,0.195,0.425,0.985,0.04,13.485,29.297,13.732,0.0,0.205,0.157,0.044,car
24.132,10.485,37.14,0.48,4.68,0.209,0.645,0.265,0.589,2.067,0.144,8.896,34.271,8.92,0.0,0.342,0.064,0.037,car
31.516,10.677,52.752,0.933,3.148,0.239,0.33,0.306,0.385,0.739,0.038,5.838,57.573,19.95,0.0,0.062,0.159,0.025,car
36.809,7.368,47.454,0.827,2.005,0.244,0.575,0.182,0.444,0.73,0.04,15.842,30.505,20.687,0.0,0.197,0.121,0.042,car
43.528,3.292,71.5,0.759,3.034,0.209,0.331,0.28,0.331,2.091,0.28,6.314,15.764,20.021,0.0,0.427,0.195,0.003,car
29.213,2.63,43.024,0.788,2.41,0.091,0.355,0.197,0.402,0.725,0.017,11.968,70.117,22.714,0.0,0.374,0.196,0.014,car
40.616,4.107,54.963,0.655,1.891,0.221,0.554,0.056,0.647,2.172,0.18,9.696,60.076,23.633,0.0,0.286,0.14,0.019,car
48.6,9.272,61.068,0.636,2.942,0.236,0.604,0.225,0.591,0.727,0.27,9.681,53.013,24.732,0.0,0.249,0.134,0.023,car
37.939,2.48,59.449,0.735,5.646,0.134,0.228,0.072,0.451,1.033,0.235,10.563,29.518,9.894,0.0,0.196,0.125,0.009,car
38.57,11.792,53.562,0.948,4.353,0.053,0.225,0.314,0.77,0.858,0.245,11.607,78.421,13.243,0.0,0.417,0.112,0.047,car
64.577,5.643,83.561,0.9,1.859,0.189,0.542,0.292,0.439,1.611,0.287,7.75,65.979,10.339,0.0,0.099,0.19,0.009,car
22.6,5.177,48.846,0.403,2.269,0.051,0.585,0.328,0.456,1.23,0.292,19.144,26.534,9.99,0.0,0.227,0.124,0.003,car
22.268,3.521,40.563,0.469,1.711,0.087,0.463,0.106,0.756,1.605,0.297,17.344,31.931,12.005,0.0,0.257,0.189,0.029,car
45.555,11.914,58.776,0.467,3.384,0.165,0.272,0.075,0.293,0.664,0.049,17.631,52.327,12.659,0.0,0.194,0.194,0.008,car
62.211,10.127,85.734,1.04,4.035,0.105,0.453,0.076,0.288,1.162,0.004,12.992,15.748,17.335,0.0,0.194,0.062,0.012,car
28.306,5.899,46.665,1.251,5.298,0.134,0.395,0.266,0.49,1.902,0.092,6.479,38.109,7.074,0.0,0.069,0.198,0.004,car
45.005,2.297,70.529,0.756,3.365,0.224,0.211,0.279,0.65,1.684,0.246,19.282,35.698,14.944,0.0,0.381,0.132,0.021,car
62.841,5.631,85.088,0.553,3.091,0.212,0.61,0.285,0.325,0.751,0.151,15.867,31.996,11.328,0.0,0.192,0.199,0.036,car
47.027,9.061,57.063,1.035,3.044,0.092,0.457,0.054,0.537,0.703,0.135,16.454,72.925,13.498,0.0,0.417,0.109,0.023,car
28.916,5.419,53.922,0.939,5.954,0.236,0.531,0.148,0.411,1.964,0.04,19.183,54.206,15.531,0.0,0.193,0.176,0.014,car
61.337,9.352,79.247,1.203,4.885,0.105,0.283,0.256,0.425,1.048,0.078,16.337,78.789,8.521,0.0,0.069,0.133,0.019,car
53.672,10.079,74.585,1.154,4.592,0.202,0.571,0.155,0.416,1.183,0.163,11.776,66.387,15.662,0.0,0.112,0.056,0.048,car
44.766,9.975,73.328,0.721,3.992,0.162,0.345,0.098,0.762,1.197,0.08,13.451,32.285,21.051,0.0,0.426,0.08,0.049,car
38.308,8.996,54.753,0.767,4.266,0.117,0.456,0.244,0.751,1.204,0.247,13.897,74.174,17.733,0.0,0.232,0.141,0.04,car
57.42,7.673,81.443,1.254,1.944,0.226,0.276,0.185,0.69,1.811,0.027,6.121,25.648,22.59,0.0,0.154,0.123,0.026,car
37.045,6.734,53.598,0.746,3.576,0.083,0.233,0.058,0.682,0.69,0.002,9.747,58.979,22.966,0.0,0.124,0.12,0.018,car
28.31,9.664,53.016,0.834,4.388,0.167,0.275,0.25,0.388,1.876,0.084,9.934,27.382,15.492,0.0,0.382,0.106,0.02,car
63.335,7.427,86.518,1.118,3.157,0.094,0.563,0.167,0.442,0.691,0.134,14.983,46.121,21.628,0.0,0.233,0.098,0.02,car
39.534,6.469,53.983,0.869,5.071,0.14,0.45,0.338,0.352,0.652,0.235,17.701,72.154,10.474,0.0,0.407,0.15,0.027,car
53.893,7.346,70.179,1.235,3.261,0.106,0.236,0.208,0.48,1.84,0.085,19.27,26.104,13.447,0.0,0.379,0.175,0.006,car
60.123,4.895,84.586,0.817,4.387,0.14,0.5,0.325,0.301,1.189,0.274,9.411,75.288,18.511,0.0,0.336,0.176,0.037,car
38.733,9.13,52.084,0.966,1.881,0.246,0.579,0.188,0.677,1.419,0.057,6.415,37.907,20.052,0.0,0.097,0.073,0.02,car
36.05,6.68,56.721,0.979,3.316,0.107,0.429,0.175,0.33,1.259,0.292,12.359,75.824,17.83,0.0,0.306,0.053,0.038,car
54.473,10.204,67.826,0.625,3.175,0.094,0.221,0.177,0.604,1.325,0.151,6.374,25.636,7.2,0.0,0.254,0.1,0.004,car
52.138,11.167,75.629,1.205,3.035,0.158,0.4,0.245,0.406,0.62,0.159,17.95,69.573,19.733,0.0,0.414,0.071,0.004,car
33.88,7.424,47.908,0.779,2.444,0.242,0.277,0.125,0.267,1.318,0.046,9.511,33.376,22.177,0.0,0.099,0.125,0.004,car
32.159,11.296,57.032,0.576,4.138,0.178,0.333,0.112,0.299,1.009,0.05,16.798,53.468,18.551,0.0,0.059,0.157,0.01,car
40.407,10.165,51.054,0.616,5.304,0.247,0.388,0.102,0.342,2.15,0.089,9.392,75.597,8.064,0.0,0.121,0.186,0.048,car
25.351,5.681,41.993,1.024,1.72,0.216,0.471,0.325,0.686,2.071,0.17,5.115,72.905,24.374,0.0,0.395,0.179,0.024,car
46.657,7.574,59.558,0.963,2.944,0.159,0.591,0.333,0.707,1.128,0.035,13.549,32.922,11.858,0.0,0.35,0.084,0.023,car
62.516,4.427,74.096,0.718,1.422,0.246,0.404,0.119,0.676,0.943,0.283,17.157,70.532,23.543,0.0,0.216,0.182,0.048,car
41.021,7.088,67.475,0.714,4.721,0.206,0.392,0.102,0.327,1.951,0.095,9.367,67.763,23.396,0.0,0.337,0.156,0.001,car
25.394,5.563,46.961,1.021,1.467,0.102,0.643,0.169,0.438,0.663,0.01,16.736,77.759,20.362,0.0,0.35,0.134,0.017,car
54.158,8.152,67.946,1.238,1.037,0.244,0.31,0.087,0.286,1.526,0.092,6.972,36.383,11.866,0.0,0.296,0.057,0.003,car
35.841,5.195,48.894,0.566,4.19,0.08,0.583,0.255,0.331,2.161,0.137,7.176,39.298,8.335,0.0,0.322,0.173,0.026,car
22.69,4.957,51.062,0.708,4.889,0.094,0.338,0.235,0.415,1.77,0.13,18.36,69.198,8.757,0.0,0.105,0.123,0.034,car
63.435,8.433,86.006,0.51,3.43,0.193,0.464,0.249,0.527,0.7,0.122,12.889,58.273,16.831,0.0,0.357,0.071,0.031,car
45.164,6.428,55.17,0.449,1.149,0.146,0.454,0.237,0.747,0.792,0.088,9.609,40.266,12.882,0.0,0.31,0.104,0.036,car
44.895,6.632,72.035,0.827,1.968,0.066,0.437,0.262,0.649,0.6,0.104,13.502,77.602,17.429,0.0,0.19,0.052,0.026,car
37.469,7.731,54.613,1.244,2.056,0.222,0.576,0.156,0.666,1.791,0.273,11.097,20.819,24.874,0.0,0.313,0.198,0.039,car
48.336,11.223,59.753,0.748,4.494,0.077,0.322,0.134,0.495,0.647,0.267,18.151,37.286,11.8,0.0,0.14,0.085,0.014,car
28.219,11.618,41.444,0.819,2.74,0.101,0.634,0.274,0.629,0.692,0.007,6.538,48.86,19.696,0.0,0.096,0.183,0.032,car
46.013,3.972,63.191,0.921,3.116,0.238,0.56,0.206,0.737,1.114,0.267,9.257,32.115,22.886,0.0,0.399,0.174,0.033,car
64.402,4.913,87.168,0.773,4.65,0.158,0.564,0.103,0.577,1.058,0.19,18.532,35.577,9.982,0.0,0.239,0.061,0.025,car
38.726,3.718,66.216,0.632,1.874,0.15,0.632,0.346,0.274,1.074,0.001,19.872,22.388,13.818,0.0,0.12,0.186,0.034,car
43.048,2.939,58.061,0.838,3.118,0.18,0.491,0.106,0.663,1.217,0.145,17.179,28.334,23.352,0.0,0.099,0.197,0.0,car
55.428,4.446,74.596,1.058,2.478,0.201,0.35,0.331,0.275,1.075,0.065,9.027,44.47,10.318,0.0,0.152,0.081,0.018,car
54.516,8.51,75.751,1.077,2.906,0.124,0.474,0.05,0.516,0.7,0.292,11.996,61.984,7.734,0.0,0.251,0.191,0.006,car
50.785,7.157,66.035,1.203,4.18,0.065,0.228,0.111,0.289,1.624,0.093,12.371,62.114,24.871,0.0,0.388,0.197,0.046,car
