gps_speed_avg,gps_speed_var,gps_speed_max,gps_accel_rms,heading_change_rate,stop_frequency,accel_magnitude_mean,accel_magnitude_var,accel_rms,accel_jerk_mean,accel_peak_freq,gyro_magnitude_mean,gyro_magnitude_var,gyro_rms,cadence_steps_per_min,transit_corridor_overlap,dwell_time_ratio,ble_beacon_proximity,label
3.626,0.197,5.265,0.135,10.968,0.094,1.877,2.501,1.91,8.297,2.068,29.175,107.818,49.679,122.0,0.181,0.006,0.033,walking
3.191,0.166,3.693,0.325,4.999,0.11,1.44,2.586,3.37,8.044,1.983,29.754,381.37,47.54,123.4,0.142,0.087,0.007,walking
5.069,0.54,5.706,0.235,6.121,0.053,2.612,0.812,2.497,4.489,2.09,29.159,162.351,52.614,109.4,0.067,0.074,0.013,walking
4.096,0.234,5.503,0.199,8.705,0.133,2.437,2.846,3.126,6.428,1.657,53.39,143.732,26.241,97.5,0.175,0.064,0.049,walking
4.735,0.269,6.032,0.146,5.402,0.064,1.267,3.075,3.348,7.11,2.067,32.141,374.083,66.135,105.4,0.001,0.059,0.012,walking
5.573,0.325,7.031,0.313,3.453,0.098,1.264,2.459,3.43,7.833,2.13,35.55,128.213,28.676,129.3,0.14,0.039,0.003,walking
4.668,0.285,5.277,0.365,7.3,0.119,2.314,1.37,3.188,6.429,1.754,45.421,168.605,34.32,107.9,0.092,0.007,0.034,walking
3.829,0.575,4.585,0.167,5.073,0.057,1.512,1.747,1.684,9.146,2.074,36.084,343.844,42.673,105.1,0.12,0.033,0.018,walking
5.563,0.557,7.357,0.32,11.958,0.083,1.644,0.994,3.289,7.514,1.993,59.271,324.319,51.8,127.6,0.157,0.079,0.001,walking
3.0,0.528,4.035,0.23,7.954,0.057,1.897,2.003,1.449,6.598,2.006,35.783,138.647,49.759,96.1,0.003,0.003,0.014,walking
4.508,0.361,5.29,0.121,5.669,0.092,1.619,1.998,1.937,4.024,1.929,51.943,117.323,39.716,99.6,0.205,0.042,0.047,walking
4.527,0.374,6.146,0.171,6.06,0.135,1.974,1.756,2.764,7.213,1.928,59.681,195.867,52.883,97.4,0.205,0.034,0.019,walking
4.669,0.497,5.709,0.247,9.567,0.057,1.577,2.067,1.585,5.274,2.133,27.952,197.291,65.081,97.8,0.06,0.046,0.043,walking
5.422,0.334,6.822,0.214,7.595,0.099,1.854,1.309,2.287,4.65,1.964,24.686,266.435,33.704,128.1,0.228,0.01,0.001,walking
3.334,0.549,4.585,0.288,3.87,0.065,2.357,2.535,2.142,4.608,2.179,48.818,162.906,28.013,125.8,0.207,0.012,0.028,walking
3.796,0.463,4.414,0.172,9.015,0.035,2.091,1.536,2.889,9.853,1.694,35.971,351.712,47.869,109.5,0.051,0.054,0.032,walking
4.533,0.487,5.523,0.358,10.699,0.08,1.985,1.799,1.68,7.256,1.768,38.752,330.784,47.703,115.4,0.202,0.085,0.046,walking
4.555,0.43,5.57,0.108,11.919,0.002,2.502,1.497,1.96,7.555,1.838,31.632,246.933,50.595,110.0,0.207,0.048,0.001,walking
5.547,0.215,7.233,0.167,8.586,0.045,2.105,0.976,2.307,8.824,1.921,34.525,289.342,50.556,116.4,0.212,0.086,0.022,walking
3.911,0.163,5.637,0.249,5.956,0.132,1.63,2.116,1.918,6.119,2.076,26.266,116.021,62.606,116.8,0.225,0.092,0.045,walking
4.555,0.286,6.131,0.291,3.509,0.109,1.325,2.745,3.073,7.126,1.992,53.765,124.87,31.953,105.5,0.126,0.055,0.012,walking
5.124,0.257,6.905,0.188,4.031,0.051,2.667,2.72,3.096,4.582,1.716,21.755,388.453,26.795,107.9,0.238,0.06,0.044,walking
5.118,0.171,6.852,0.105,6.869,0.132,2.013,2.392,2.05,6.435,2.126,24.508,142.074,29.88,103.2,0.039,0.072,0.0,walking
4.101,0.581,5.294,0.345,7.113,0.088,2.109,0.952,3.444,9.828,1.9,23.268,308.32,66.899,125.6,0.032,0.087,0.001,walking
4.884,0.521,5.834,0.126,3.055,0.043,1.678,1.879,1.525,6.897,2.123,34.927,212.461,33.078,128.3,0.148,0.1,0.034,walking
3.691,0.12,4.297,0.301,8.014,0.119,2.122,2.887,3.186,4.489,1.874,31.131,177.173,34.495,123.0,0.111,0.019,0.029,walking
5.039,0.211,6.629,0.115,4.557,0.009,1.537,1.015,1.948,5.673,1.631,41.783,153.246,41.943,95.6,0.126,0.04,0.015,walking
3.871,0.389,4.859,0.396,9.764,0.011,2.218,2.172,1.755,7.073,2.018,22.165,394.396,51.966,95.7,0.235,0.028,0.036,walking
4.015,0.569,4.861,0.271,11.269,0.045,1.648,1.03,3.184,5.255,1.735,51.687,191.478,30.606,113.6,0.036,0.079,0.014,walking
4.586,0.333,5.898,0.3,4.129,0.034,2.3,1.853,2.085,6.443,1.993,35.031,354.602,38.312,127.1,0.228,0.098,0.047,walking
3.452,0.164,5.137,0.102,6.381,0.138,1.829,2.774,2.412,7.267,2.123,58.953,104.001,47.614,123.6,0.078,0.063,0.038,walking
4.501,0.157,5.155,0.39,8.372,0.106,2.349,1.758,1.744,8.755,1.841,32.093,120.105,46.002,119.6,0.242,0.043,0.037,walking
4.592,0.303,5.747,0.32,6.261,0.109,1.736,2.553,1.584,4.089,2.126,25.784,242.991,42.912,124.9,0.198,0.038,0.037,walking
4.563,0.251,6.31,0.229,9.081,0.126,2.725,1.599,2.198,6.342,1.978,49.049,250.481,53.172,102.6,0.21,0.014,0.018,walking
3.654,0.479,4.17,0.163,9.261,0.051,2.577,3.196,1.473,8.377,2.156,43.207,373.501,44.355,98.1,0.192,0.099,0.004,walking
5.094,0.357,6.547,0.372,8.472,0.039,2.764,0.923,2.06,7.256,1.897,25.376,170.711,33.484,110.3,0.05,0.046,0.006,walking
3.681,0.557,4.266,0.319,4.88,0.141,1.782,2.851,2.312,6.488,2.17,37.706,155.297,43.726,105.7,0.25,0.075,0.012,walking
4.691,0.499,6.34,0.165,9.76,0.049,2.335,2.658,2.236,7.466,1.807,56.943,296.307,48.966,111.2,0.193,0.012,0.007,walking
3.395,0.12,5.098,0.303,8.041,0.042,2.14,2.865,3.342,7.488,2.156,59.302,358.729,68.398,116.8,0.039,0.008,0.04,walking
5.072,0.204,6.604,0.149,7.709,0.07,1.866,1.37,1.833,4.032,1.896,31.044,266.811,33.706,116.8,0.129,0.008,0.007,walking
5.238,0.33,6.907,0.112,4.674,0.025,1.605,2.702,3.028,6.564,2.053,36.908,197.473,57.188,95.3,0.209,0.051,0.007,walking
3.472,0.414,3.976,0.253,9.129,0.079,1.788,1.484,2.901,4.156,1.623,24.743,190.038,31.226,117.6,0.106,0.032,0.045,walking
4.144,0.386,5.727,0.304,3.557,0.105,2.377,2.454,3.016,5.485,1.693,37.727,385.279,67.399,108.7,0.065,0.066,0.035,walking
4.149,0.536,5.024,0.269,11.492,0.114,2.155,1.075,2.445,8.954,1.869,43.42,377.103,47.141,96.7,0.151,0.089,0.043,walking
5.295,0.513,6.81,0.278,7.912,0.041,2.443,2.279,1.934,5.972,1.905,22.965,296.308,26.335,97.7,0.198,0.075,0.026,walking
3.645,0.585,5.065,0.344,7.45,0.054,2.329,1.966,3.41,9.942,2.026,27.789,306.161,39.361,101.3,0.194,0.043,0.013,walking
3.515,0.593,4.967,0.3,8.63,0.085,2.221,1.426,3.274,4.726,1.663,44.242,150.875,37.211,98.9,0.216,0.03,0.017,walking
3.332,0.321,4.279,0.154,3.202,0.073,1.757,2.468,1.506,4.937,1.886,48.975,107.611,40.592,99.4,0.219,0.084,0.012,walking
4.786,0.323,6.002,0.363,9.878,0.019,1.503,2.936,1.984,4.214,2.161,21.842,148.312,52.656,122.3,0.102,0.088,0.04,walking
5.748,0.182,6.83,0.333,3.74,0.108,2.567,0.906,2.558,9.046,1.92,27.774,241.269,60.389,110.9,0.119,0.024,0.031,walking
4.45,0.474,5.154,0.198,6.339,0.08,1.563,2.131,2.544,4.701,2.151,24.078,215.499,54.748,98.4,0.128,0.046,0.014,walking
5.21,0.536,6.987,0.322,11.972,0.1,1.224,2.068,1.453,9.483,1.608,59.316,267.741,48.306,100.7,0.127,0.088,0.024,walking
3.653,0.54,4.801,0.225,8.287,0.092,1.917,0.927,1.657,7.533,1.679,41.466,200.948,36.313,124.7,0.186,0.095,0.049,walking
4.228,0.437,5.493,0.27,4.94,0.015,1.943,2.445,3.47,4.698,1.784,32.285,287.44,55.026,109.1,0.229,0.061,0.048,walking
5.076,0.434,6.229,0.383,7.059,0.105,1.512,2.531,3.476,9.315,1.769,46.869,268.063,57.35,105.1,0.008,0.083,0.036,walking
4.346,0.476,6.106,0.133,9.37,0.079,2.516,1.857,1.826,9.863,1.881,26.967,109.71,40.212,97.2,0.021,0.043,0.029,walking
3.694,0.145,4.746,0.253,7.491,0.007,2.427,2.115,1.437,9.846,1.651,42.824,357.181,42.545,111.8,0.09,0.061,0.02,walking
5.022,0.53,5.551,0.32,7.776,0.125,1.996,2.714,3.245,8.407,2.011,21.243,227.094,36.78,125.9,0.249,0.033,0.014,walking
4.611,0.263,5.276,0.333,5.093,0.059,2.748,2.41,1.684,4.867,2.0,26.499,298.432,43.32,100.3,0.016,0.061,0.048,walking
5.451,0.267,7.07,0.287,6.575,0.094,1.584,1.712,3.286,7.563,1.839,47.765,117.23,42.349,104.2,0.214,0.099,0.019,walking
4.054,0.48,5.547,0.237,3.553,0.086,2.005,2.668,2.579,7.1,2.101,39.512,397.412,69.295,121.2,0.118,0.021,0.033,walking
5.138,0.203,5.914,0.269,7.087,0.087,2.551,1.507,3.317,7.486,2.09,46.581,144.693,60.838,121.9,0.17,0.099,0.046,walking
3.873,0.161,5.184,0.191,7.454,0.089,1.329,3.156,1.763,8.287,1.697,46.727,248.425,60.717,102.8,0.006,0.006,0.0,walking
3.184,0.387,3.721,0.145,4.382,0.091,2.8,1.209,2.553,9.53,1.646,46.636,245.563,34.635,115.7,0.093,0.075,0.028,walking
5.428,0.27,6.294,0.322,9.311,0.025,2.719,2.028,3.113,7.599,1.952,36.678,251.982,38.353,104.1,0.025,0.091,0.041,walking
3.787,0.216,4.334,0.314,8.234,0.046,1.863,3.068,2.065,5.265,1.883,43.456,352.58,61.845,96.4,0.224,0.078,0.003,walking
3.366,0.115,4.172,0.154,3.028,0.148,1.651,2.642,2.677,4.557,2.12,48.255,365.276,54.612,127.8,0.203,0.098,0.013,walking
4.642,0.186,6.263,0.344,11.293,0.095,2.745,1.337,2.744,5.785,1.805,59.425,300.197,27.613,119.1,0.143,0.008,0.01,walking
5.064,0.487,6.226,0.287,9.027,0.084,2.673,1.032,2.058,8.653,2.003,22.842,203.668,64.742,104.6,0.162,0.074,0.014,walking
3.057,0.104,3.632,0.143,11.888,0.074,2.393,2.798,3.18,6.747,1.912,21.912,399.884,57.692,111.8,0.222,0.087,0.026,walking
4.356,0.287,5.392,0.344,9.024,0.079,2.538,2.61,2.584,7.821,1.615,31.765,355.271,38.268,124.6,0.009,0.042,0.029,walking
3.1,0.426,4.642,0.155,6.702,0.047,2.411,0.865,2.954,5.075,2.05,29.262,298.273,53.751,109.4,0.206,0.045,0.001,walking
5.61,0.314,7.307,0.293,11.54,0.136,1.499,0.953,1.998,4.432,2.096,43.834,100.52,65.457,100.0,0.16,0.001,0.006,walking
5.692,0.498,6.428,0.314,3.91,0.119,1.469,1.672,2.798,6.932,1.63,34.878,157.579,48.649,120.6,0.047,0.051,0.024,walking
4.965,0.343,6.747,0.364,6.472,0.044,2.458,2.967,3.109,6.823,1.795,51.881,119.165,49.043,110.0,0.182,0.032,0.04,walking
3.369,0.301,5.032,0.162,5.313,0.079,2.156,2.564,2.684,4.684,1.735,28.256,142.908,36.175,118.2,0.12,0.022,0.035,walking
5.362,0.526,5.986,0.284,6.175,0.039,2.387,2.797,2.772,6.412,1.992,43.009,167.987,51.385,128.4,0.249,0.012,0.004,walking
4.198,0.345,5.889,0.125,6.248,0.065,1.934,3.066,1.613,7.193,2.144,28.405,186.616,28.045,110.6,0.233,0.09,0.015,walking
5.773,0.465,6.63,0.305,7.791,0.06,1.345,0.857,3.449,4.401,2.077,34.951,360.102,29.735,98.2,0.028,0.077,0.023,walking
5.076,0.518,6.08,0.294,8.892,0.041,1.603,0.924,3.043,5.595,1.929,26.807,348.312,40.893,95.8,0.053,0.035,0.012,walking
4.374,0.472,5.359,0.343,3.907,0.104,1.201,2.004,2.11,5.335,2.138,56.0,109.172,34.854,124.9,0.209,0.011,0.019,walking
5.481,0.382,7.244,0.342,11.417,0.128,2.704,3.162,1.756,9.96,1.859,26.407,372.363,26.11,110.1,0.239,0.025,0.022,walking
3.134,0.576,4.577,0.347,3.614,0.121,1.998,1.246,1.401,6.27,1.612,26.047,371.432,25.632,120.6,0.011,0.083,0.012,walking
4.628,0.201,5.616,0.112,10.589,0.128,2.306,2.813,3.341,4.813,2.106,38.574,267.204,59.606,128.3,0.044,0.044,0.033,walking
3.139,0.394,3.723,0.163,10.22,0.039,2.012,1.539,2.701,9.784,1.66,48.728,384.089,32.157,125.0,0.003,0.004,0.027,walking
4.323,0.59,5.908,0.179,8.737,0.02,1.989,1.79,1.705,7.75,1.691,23.883,238.556,65.875,118.8,0.229,0.01,0.034,walking
4.77,0.13,5.458,0.245,7.685,0.139,2.127,1.299,1.916,6.843,1.924,57.44,100.372,42.083,119.0,0.113,0.097,0.025,walking
4.295,0.415,6.09,0.228,11.143,0.029,2.502,2.455,2.488,4.958,1.815,53.274,315.119,27.03,113.1,0.132,0.096,0.006,walking
4.55,0.451,5.943,0.364,3.502,0.007,1.976,2.415,3.341,4.012,1.642,42.849,140.347,56.517,103.8,0.186,0.028,0.008,walking
5.635,0.358,6.621,0.392,10.381,0.125,1.458,1.03,3.14,4.022,2.015,36.964,388.128,28.054,117.5,0.069,0.073,0.02,walking
4.462,0.242,5.502,0.174,10.165,0.113,1.715,0.987,1.943,8.258,2.192,47.797,153.309,45.883,118.9,0.009,0.015,0.023,walking
3.727,0.304,5.414,0.316,10.761,0.13,1.407,1.445,2.405,5.521,2.093,55.478,183.602,31.314,96.6,0.024,0.03,0.016,walking
4.286,0.105,5.712,0.201,4.409,0.063,1.981,2.178,1.58,6.888,1.87,42.461,142.563,29.244,111.3,0.151,0.066,0.044,walking
4.809,0.143,6.53,0.345,10.31,0.114,2.298,2.22,2.187,4.627,1.667,34.994,148.988,50.214,113.3,0.172,0.097,0.04,walking
4.895,0.472,6.121,0.338,7.938,0.018,1.383,1.13,2.92,8.416,2.186,46.493,210.506,65.174,125.2,0.214,0.025,0.012,walking
4.605,0.372,6.234,0.153,9.751,0.117,2.147,2.341,2.008,7.335,1.755,59.34,389.705,63.001,115.9,0.096,0.064,0.023,walking
5.361,0.125,5.974,0.156,3.374,0.136,1.432,1.155,1.521,4.599,1.711,26.426,360.782,51.408,101.7,0.147,0.088,0.022,walking
5.247,0.599,6.189,0.214,10.578,0.148,2.373,2.875,2.552,8.108,1.715,30.614,121.348,44.387,109.7,0.16,0.014,0.033,walking
3.649,0.559,4.652,0.305,3.264,0.13,1.644,0.853,2.178,9.036,1.941,41.091,288.45,55.612,120.8,0.208,0.047,0.047,walking
3.493,0.385,4.874,0.102,9.645,0.072,1.549,2.237,1.923,4.689,2.066,26.397,100.688,46.483,107.2,0.203,0.094,0.033,walking
4.268,0.565,5.279,0.397,8.212,0.017,2.324,1.151,3.076,5.497,2.159,22.408,362.968,30.944,110.3,0.065,0.083,0.001,walking
4.779,0.388,6.513,0.116,7.961,0.085,1.657,2.066,2.806,4.597,1.779,21.841,171.142,60.128,116.4,0.022,0.032,0.01,walking
3.476,0.361,4.896,0.385,4.182,0.045,2.399,1.889,1.44,5.784,1.757,59.437,283.644,57.408,96.9,0.199,0.048,0.024,walking
3.272,0.536,4.118,0.34,9.905,0.145,1.542,1.982,1.488,4.795,1.97,58.62,224.944,31.752,129.2,0.147,0.092,0.045,walking
4.103,0.423,5.549,0.203,10.436,0.131,1.595,3.012,3.322,5.412,1.913,31.637,262.387,57.993,129.8,0.176,0.099,0.01,walking
4.958,0.36,6.64,0.38,8.226,0.027,1.722,3.028,1.954,4.767,1.913,51.949,321.874,63.083,118.2,0.123,0.021,0.028,walking
5.452,0.532,6.716,0.217,6.116,0.07,1.957,2.021,2.798,6.248,1.609,36.863,298.815,37.047,117.5,0.004,0.062,0.014,walking
3.14,0.122,4.649,0.149,4.439,0.114,2.116,1.371,2.56,8.654,1.968,34.522,120.872,35.537,96.8,0.112,0.1,0.016,walking
5.379,0.547,6.585,0.376,3.105,0.12,2.237,0.952,1.869,6.089,1.701,20.697,189.115,28.532,117.0,0.096,0.043,0.02,walking
4.418,0.224,5.529,0.258,6.848,0.049,2.041,2.832,2.61,6.654,1.792,20.87,197.861,61.987,123.6,0.112,0.086,0.037,walking
5.461,0.369,6.378,0.124,8.646,0.059,1.879,1.528,1.915,6.957,2.117,34.916,241.756,36.511,122.4,0.057,0.085,0.01,walking
4.4,0.509,6.042,0.157,7.858,0.0,1.777,1.8,2.592,7.617,1.647,41.86,332.326,39.402,128.1,0.141,0.021,0.041,walking
5.509,0.45,6.106,0.102,11.303,0.01,1.559,1.215,2.635,7.086,1.963,25.129,386.013,63.239,110.0,0.19,0.073,0.001,walking
4.513,0.369,5.26,0.303,5.695,0.003,1.429,1.131,2.771,8.585,1.917,54.933,202.852,56.969,97.2,0.164,0.083,0.04,walking
5.783,0.509,6.381,0.288,9.312,0.022,2.068,2.426,2.158,5.266,2.17,51.151,383.528,59.961,124.5,0.052,0.006,0.041,walking
4.436,0.291,5.86,0.12,6.316,0.029,2.224,2.986,1.687,7.101,2.061,53.176,280.799,29.785,126.9,0.09,0.001,0.024,walking
3.084,0.315,4.444,0.398,11.974,0.119,1.529,1.096,1.785,7.439,1.971,50.627,322.537,39.312,103.6,0.114,0.062,0.037,walking
4.352,0.3,4.897,0.113,10.779,0.149,1.845,2.011,3.455,7.448,1.859,32.645,219.729,41.084,109.9,0.093,0.098,0.027,walking
5.215,0.216,6.946,0.22,7.122,0.111,2.096,2.845,2.377,5.067,2.072,49.727,284.025,25.582,109.0,0.236,0.038,0.034,walking
3.516,0.187,5.209,0.139,11.504,0.042,2.748,1.553,3.397,8.106,1.902,44.762,177.364,63.3,122.0,0.063,0.02,0.007,walking
4.538,0.473,6.139,0.38,6.574,0.038,1.888,2.307,1.54,4.157,2.009,31.295,156.614,51.166,110.3,0.022,0.088,0.002,walking
4.749,0.237,6.492,0.122,6.217,0.096,1.737,1.16,1.43,7.943,1.841,55.249,397.827,29.685,123.7,0.165,0.031,0.045,walking
3.841,0.475,4.41,0.185,4.173,0.097,2.608,1.34,2.688,4.617,1.642,30.456,294.076,42.691,112.2,0.028,0.032,0.011,walking
4.665,0.557,5.349,0.127,6.164,0.13,1.858,1.963,1.519,6.747,1.794,41.295,241.599,46.387,97.4,0.121,0.069,0.009,walking
5.57,0.246,6.445,0.179,5.035,0.144,1.824,1.611,1.708,8.294,1.957,28.839,225.476,50.474,96.5,0.168,0.034,0.023,walking
3.595,0.364,5.251,0.319,11.073,0.123,1.937,2.353,1.639,5.581,2.071,20.367,172.032,34.606,119.7,0.089,0.029,0.031,walking
5.411,0.414,6.967,0.165,8.961,0.051,1.314,1.013,3.441,4.2,1.66,24.159,353.077,29.753,117.6,0.023,0.022,0.046,walking
4.736,0.4,6.391,0.126,5.545,0.143,2.71,1.46,2.418,7.324,2.159,20.35,303.458,41.671,112.8,0.058,0.024,0.036,walking
3.685,0.442,4.635,0.194,8.99,0.039,2.219,2.365,1.732,9.93,1.824,58.348,303.499,42.726,129.4,0.005,0.085,0.044,walking
5.629,0.347,6.418,0.282,10.404,0.073,1.874,3.014,2.116,4.33,1.675,25.204,289.611,69.788,129.4,0.239,0.043,0.031,walking
4.71,0.554,5.465,0.325,9.653,0.123,2.307,3.105,1.95,6.103,1.644,30.291,341.771,31.132,121.0,0.123,0.079,0.041,walking
5.579,0.194,6.538,0.334,6.483,0.135,2.221,2.537,2.883,8.291,1.8,41.889,390.282,41.103,115.9,0.104,0.014,0.026,walking
4.303,0.472,5.431,0.179,9.666,0.143,1.202,1.956,3.419,4.807,1.699,30.453,262.42,54.178,129.1,0.142,0.016,0.046,walking
5.445,0.332,7.211,0.315,9.872,0.007,2.116,2.536,3.362,4.618,1.831,23.758,368.214,39.433,113.2,0.072,0.026,0.005,walking
4.443,0.574,6.161,0.121,3.09,0.115,1.644,1.916,3.035,9.703,1.983,29.72,338.217,63.547,112.1,0.209,0.07,0.006,walking
4.417,0.198,5.426,0.364,7.893,0.072,1.522,0.873,1.519,9.539,1.839,58.509,302.525,28.283,99.4,0.054,0.042,0.003,walking
3.655,0.233,4.955,0.271,7.888,0.067,2.121,2.05,2.272,5.75,1.623,55.702,112.811,28.034,107.4,0.131,0.089,0.04,walking
3.119,0.283,4.889,0.345,4.331,0.061,2.331,2.662,2.77,9.126,1.872,33.073,143.7,39.207,124.7,0.092,0.072,0.013,walking
4.446,0.53,5.761,0.376,3.612,0.004,1.882,1.626,2.015,5.579,1.806,24.339,115.267,43.885,114.5,0.196,0.065,0.019,walking
3.617,0.381,4.529,0.147,7.807,0.059,2.526,2.7,2.744,9.281,2.181,35.388,266.026,30.614,95.9,0.204,0.024,0.017,walking
3.749,0.304,4.33,0.189,7.735,0.127,2.409,2.397,2.478,9.556,1.819,32.644,354.094,40.159,105.7,0.232,0.051,0.046,walking
5.05,0.439,5.987,0.237,10.878,0.146,2.631,1.626,2.01,6.27,2.05,25.797,242.527,41.95,109.8,0.228,0.063,0.005,walking
3.101,0.162,4.272,0.399,10.641,0.01,1.762,1.101,1.839,8.104,1.846,26.585,212.664,60.755,95.7,0.165,0.091,0.023,walking
5.328,0.147,7.074,0.374,5.934,0.052,1.953,2.34,2.345,9.35,1.944,47.481,222.407,34.607,96.6,0.16,0.07,0.032,walking
5.272,0.224,6.417,0.322,3.568,0.032,2.496,2.618,2.867,9.145,1.611,35.347,234.146,58.208,96.6,0.177,0.036,0.015,walking
3.213,0.397,4.615,0.398,9.165,0.023,2.326,0.81,1.737,6.096,2.125,55.252,247.078,52.468,104.1,0.033,0.011,0.009,walking
4.09,0.206,5.457,0.168,4.162,0.027,2.225,3.068,3.471,4.492,1.863,39.123,239.102,66.976,121.8,0.033,0.088,0.032,walking
3.207,0.105,4.191,0.295,6.641,0.003,1.997,1.19,3.327,5.229,1.978,27.487,174.927,41.413,106.8,0.193,0.028,0.004,walking
5.578,0.15,6.754,0.114,9.545,0.044,2.224,1.43,3.163,7.3,2.071,43.827,210.889,53.965,95.9,0.142,0.025,0.043,walking
3.226,0.319,3.91,0.237,11.155,0.106,1.589,2.67,3.315,5.785,1.784,38.721,376.254,50.999,99.2,0.055,0.046,0.03,walking
4.544,0.347,5.774,0.328,3.878,0.103,2.559,1.913,2.086,5.768,2.013,34.631,213.443,28.163,108.6,0.054,0.028,0.039,walking
3.717,0.279,4.474,0.171,7.228,0.099,1.428,2.233,2.041,4.009,1.958,25.066,101.125,34.785,105.0,0.196,0.062,0.032,walking
5.482,0.167,6.879,0.227,4.734,0.031,1.309,0.96,2.16,7.044,1.714,41.31,383.473,63.991,115.5,0.192,0.082,0.031,walking
5.171,0.321,6.012,0.355,10.216,0.05,2.574,3.146,3.209,8.429,1.709,56.368,149.927,56.051,116.0,0.176,0.056,0.034,walking
3.698,0.454,5.219,0.124,3.728,0.103,2.627,2.448,1.719,4.859,1.753,45.72,278.614,66.918,111.5,0.219,0.07,0.002,walking
5.646,0.392,7.28,0.303,6.953,0.017,1.435,0.834,2.396,6.412,2.153,58.086,262.861,39.959,111.8,0.121,0.02,0.019,walking
3.295,0.315,4.932,0.124,7.523,0.082,1.987,2.785,3.275,9.337,1.649,35.918,269.783,60.61,120.2,0.123,0.03,0.039,walking
5.246,0.591,6.145,0.123,7.654,0.063,1.964,1.811,1.797,5.088,2.069,41.326,351.612,39.536,121.5,0.187,0.013,0.028,walking
5.199,0.344,6.671,0.15,6.399,0.122,2.452,2.375,2.075,8.373,1.861,51.243,286.211,69.929,126.7,0.244,0.007,0.031,walking
4.474,0.19,5.68,0.307,10.782,0.02,1.577,2.322,2.181,6.155,1.682,42.074,273.685,33.6,112.2,0.13,0.016,0.028,walking
4.412,0.226,5.599,0.383,7.342,0.118,2.217,1.618,2.72,8.004,1.785,27.6,123.985,49.784,129.9,0.142,0.082,0.028,walking
3.78,0.31,4.337,0.233,3.316,0.015,2.586,2.962,2.314,5.319,1.669,57.378,198.375,55.241,110.3,0.018,0.091,0.047,walking
3.184,0.32,4.183,0.348,6.733,0.121,2.017,0.939,2.012,9.799,2.01,52.269,177.863,33.084,101.4,0.164,0.066,0.047,walking
4.854,0.579,5.642,0.14,10.128,0.095,1.624,1.818,3.444,5.436,2.086,52.15,299.096,67.24,124.0,0.153,0.03,0.034,walking
4.315,0.348,5.767,0.203,9.049,0.059,2.708,1.59,2.56,4.794,2.155,57.747,332.088,60.466,127.0,0.24,0.043,0.038,walking
4.163,0.412,5.106,0.27,10.739,0.136,1.337,2.073,1.478,8.129,2.181,26.07,232.515,56.782,99.0,0.209,0.044,0.008,walking
5.129,0.548,5.928,0.259,10.631,0.01,1.611,3.096,2.6,8.329,1.79,32.209,332.009,29.708,121.8,0.153,0.064,0.043,walking
5.467,0.129,6.615,0.37,5.974,0.046,2.619,2.97,3.186,7.406,2.009,52.709,270.874,47.15,121.6,0.184,0.057,0.044,walking
3.554,0.375,4.277,0.314,9.161,0.146,1.812,2.91,3.363,6.475,2.136,40.943,319.793,61.468,118.4,0.192,0.014,0.025,walking
4.712,0.384,5.371,0.286,7.409,0.057,1.945,2.093,2.952,6.436,1.94,58.342,121.724,58.287,106.8,0.011,0.033,0.006,walking
5.42,0.144,6.383,0.212,10.754,0.058,1.868,2.254,2.982,4.531,2.155,47.49,295.191,58.458,106.6,0.159,0.001,0.046,walking
4.028,0.339,5.69,0.29,5.63,0.006,2.156,3.139,1.824,7.057,2.094,48.863,198.485,28.4,96.5,0.13,0.061,0.008,walking
4.499,0.495,5.715,0.175,4.396,0.089,2.608,1.523,2.704,4.803,1.798,55.816,157.241,56.105,100.7,0.041,0.07,0.047,walking
5.033,0.467,6.284,0.379,9.709,0.145,1.245,1.929,1.483,6.689,2.058,50.099,315.343,62.804,128.1,0.077,0.055,0.014,walking
4.044,0.502,4.621,0.367,3.053,0.075,2.502,1.16,1.795,9.99,1.858,24.541,110.691,53.978,128.3,0.109,0.081,0.008,walking
4.361,0.284,5.469,0.123,5.809,0.064,2.572,2.393,2.124,7.975,1.944,34.763,189.938,66.965,111.0,0.223,0.066,0.035,walking
4.353,0.16,5.372,0.114,8.898,0.122,2.123,1.038,3.177,5.397,1.725,29.034,257.347,58.906,111.2,0.242,0.097,0.015,walking
4.29,0.459,5.978,0.256,10.384,0.03,2.147,1.895,2.071,7.698,1.774,25.469,176.56,46.607,107.9,0.208,0.061,0.023,walking
4.704,0.441,5.878,0.254,6.137,0.034,2.418,2.769,2.697,4.511,2.126,49.57,140.501,36.294,114.3,0.073,0.048,0.047,walking
4.894,0.36,6.608,0.193,5.007,0.067,2.402,1.593,1.87,6.669,2.088,34.343,345.157,34.412,103.8,0.232,0.097,0.044,walking
4.89,0.318,6.181,0.281,8.403,0.131,1.895,2.938,2.404,6.329,1.693,55.532,267.464,48.039,106.1,0.021,0.003,0.023,walking
4.304,0.45,5.339,0.306,9.302,0.069,1.865,2.152,1.812,7.915,1.947,20.617,276.693,56.886,118.1,0.197,0.034,0.016,walking
3.782,0.118,5.036,0.353,11.241,0.093,1.507,0.89,2.368,5.983,1.712,45.3,186.767,65.264,108.2,0.055,0.057,0.047,walking
4.253,0.45,5.523,0.127,9.417,0.078,2.603,1.68,2.518,9.364,1.882,31.387,107.217,25.3,107.3,0.136,0.037,0.032,walking
