gps_speed_avg,gps_speed_var,gps_speed_max,gps_accel_rms,heading_change_rate,stop_frequency,accel_magnitude_mean,accel_magnitude_var,accel_rms,accel_jerk_mean,accel_peak_freq,gyro_magnitude_mean,gyro_magnitude_var,gyro_rms,cadence_steps_per_min,transit_corridor_overlap,dwell_time_ratio,ble_beacon_proximity,label
14.415,3.889,20.087,0.345,2.749,0.074,1.044,0.857,1.097,4.774,1.486,44.633,79.841,18.064,75.0,0.232,0.022,0.043,cycling
23.688,3.723,30.575,0.585,5.378,0.138,0.756,0.489,1.099,2.483,1.409,34.201,79.568,33.169,85.0,0.26,0.02,0.003,cycling
21.413,3.128,26.382,0.489,7.25,0.117,1.533,0.89,0.851,3.066,1.167,26.709,91.667,22.96,60.6,0.16,0.077,0.014,cycling
16.876,2.068,22.814,0.64,5.244,0.133,1.58,1.232,0.801,2.764,1.116,39.955,139.989,53.904,78.3,0.278,0.085,0.037,cycling
15.205,3.365,23.152,0.839,7.265,0.042,1.091,0.824,1.293,2.636,1.302,44.063,205.561,35.262,62.7,0.118,0.065,0.007,cycling
21.161,2.24,23.524,0.447,6.148,0.175,1.156,0.716,1.457,5.935,1.338,44.779,186.998,32.292,60.9,0.146,0.067,0.014,cycling
18.08,2.139,20.658,0.398,4.735,0.047,1.153,0.912,1.383,3.905,1.16,22.403,248.826,22.963,70.2,0.102,0.122,0.036,cycling
18.785,1.078,23.274,0.345,2.871,0.135,1.43,0.495,1.555,4.763,1.425,35.019,61.921,44.58,85.6,0.145,0.075,0.027,cycling
23.252,3.48,31.084,0.624,7.529,0.078,1.451,1.385,1.69,4.068,1.446,35.862,87.258,29.212,71.8,0.163,0.143,0.048,cycling
21.148,1.751,25.798,0.413,3.706,0.068,1.408,0.798,0.841,5.026,1.237,21.605,54.193,41.009,65.2,0.077,0.139,0.021,cycling
19.887,2.825,23.504,0.69,6.829,0.192,0.792,0.491,1.574,2.134,1.239,16.346,133.926,48.444,64.2,0.179,0.126,0.035,cycling
17.851,3.513,23.404,0.516,2.401,0.112,1.247,1.094,1.69,5.03,1.134,44.622,230.121,18.527,78.7,0.127,0.042,0.004,cycling
12.226,2.821,17.467,0.388,4.49,0.114,0.913,0.971,1.002,5.098,1.019,40.078,139.857,30.361,82.9,0.281,0.032,0.049,cycling
15.457,1.926,22.441,0.855,4.679,0.038,1.591,1.234,1.722,3.094,1.454,41.425,160.809,41.514,83.4,0.052,0.082,0.022,cycling
13.746,0.937,20.401,0.875,7.028,0.119,0.626,0.943,1.633,4.974,1.216,25.008,141.559,43.765,93.8,0.163,0.037,0.027,cycling
21.622,3.432,28.785,0.485,5.078,0.049,1.106,0.94,1.855,3.485,1.182,43.933,51.087,43.16,69.1,0.271,0.1,0.032,cycling
18.403,1.138,21.825,0.664,2.194,0.064,1.473,0.992,0.802,4.363,1.128,21.217,74.585,54.232,81.7,0.278,0.087,0.007,cycling
20.429,0.952,25.771,0.59,2.755,0.058,1.379,1.135,0.886,2.677,1.201,34.178,173.147,31.97,83.0,0.152,0.028,0.018,cycling
11.922,3.277,15.14,0.494,6.448,0.109,1.03,0.75,1.828,3.001,1.318,17.26,199.059,21.971,72.8,0.112,0.046,0.043,cycling
19.796,3.047,25.162,0.511,2.841,0.11,1.27,0.669,1.932,4.022,1.397,34.943,104.246,37.892,89.5,0.211,0.09,0.037,cycling
20.047,1.797,22.887,0.415,2.495,0.195,1.299,0.433,1.613,4.093,1.095,37.58,227.581,35.421,72.5,0.321,0.067,0.005,cycling
19.096,0.914,25.08,0.666,2.054,0.149,1.464,1.321,1.25,5.548,1.271,33.548,229.638,24.217,63.2,0.061,0.135,0.038,cycling
16.96,2.364,24.255,0.827,4.809,0.129,1.098,0.802,1.404,4.942,1.044,31.217,89.553,54.656,68.3,0.124,0.082,0.008,cycling
16.727,3.738,20.915,0.447,6.179,0.077,0.734,0.603,1.0,4.568,1.087,16.901,156.168,44.359,89.5,0.135,0.123,0.011,cycling
15.638,2.479,20.12,0.795,3.308,0.192,1.016,1.3,1.809,5.454,1.22,31.543,151.367,46.761,76.5,0.227,0.111,0.003,cycling
15.242,1.799,19.104,0.702,7.709,0.093,1.047,0.985,1.519,3.885,1.304,34.29,143.023,47.604,88.4,0.234,0.141,0.033,cycling
19.987,2.558,26.06,0.405,7.99,0.143,1.273,0.433,1.09,3.255,1.459,38.474,238.233,18.297,60.7,0.316,0.135,0.014,cycling
22.159,1.638,27.847,0.877,5.744,0.18,1.509,1.145,0.933,5.11,1.384,32.507,106.338,42.674,68.6,0.2,0.149,0.036,cycling
22.95,1.026,27.193,0.717,7.0,0.093,1.346,0.861,1.718,4.688,1.12,26.228,108.668,36.066,91.3,0.277,0.132,0.005,cycling
15.347,2.244,21.46,0.778,3.346,0.16,0.775,0.599,1.274,3.806,1.08,39.354,214.667,41.264,69.3,0.057,0.07,0.014,cycling
16.88,2.063,23.67,0.499,2.641,0.183,0.79,0.73,1.476,5.327,1.433,27.591,151.343,20.562,84.0,0.115,0.148,0.02,cycling
13.647,3.534,16.605,0.558,2.342,0.097,0.862,0.625,1.757,4.545,1.371,39.738,249.834,50.145,88.8,0.285,0.024,0.005,cycling
13.755,1.396,19.981,0.316,2.722,0.172,1.153,1.192,1.404,2.73,1.387,43.749,178.125,39.023,91.0,0.199,0.045,0.029,cycling
11.949,1.001,16.418,0.506,3.103,0.178,0.854,0.791,1.547,5.632,1.106,30.772,194.698,41.716,91.9,0.203,0.139,0.035,cycling
21.761,3.369,25.43,0.75,4.119,0.125,1.357,0.571,1.667,2.579,1.216,34.968,209.429,53.282,84.6,0.256,0.072,0.029,cycling
22.777,2.474,27.587,0.736,5.06,0.062,0.844,0.587,1.329,2.033,1.22,41.338,149.764,23.247,66.4,0.251,0.119,0.01,cycling
20.129,3.783,25.844,0.475,3.08,0.113,0.987,0.964,1.713,3.383,1.224,25.839,135.613,19.531,80.8,0.185,0.111,0.013,cycling
21.041,3.359,23.788,0.538,2.794,0.115,1.466,0.589,1.601,5.811,1.19,33.492,57.637,36.668,95.0,0.15,0.023,0.005,cycling
11.46,3.697,15.557,0.311,4.282,0.198,1.178,1.19,1.504,5.231,1.17,42.614,70.117,36.916,60.2,0.103,0.109,0.017,cycling
13.814,1.231,19.841,0.304,3.996,0.092,1.585,0.492,1.179,2.906,1.223,26.767,169.154,30.164,76.0,0.346,0.126,0.032,cycling
13.234,2.49,17.54,0.746,3.671,0.144,1.223,0.807,1.087,5.315,1.111,24.109,142.755,52.359,63.1,0.232,0.083,0.024,cycling
21.368,1.073,27.67,0.722,7.87,0.175,0.637,1.304,1.095,4.435,1.149,36.831,138.794,18.063,86.5,0.103,0.049,0.016,cycling
18.096,1.319,20.139,0.706,5.974,0.099,0.948,0.978,1.753,4.453,1.2,26.581,145.678,19.398,62.1,0.076,0.028,0.047,cycling
14.045,3.12,16.237,0.551,7.541,0.162,1.129,1.012,1.863,5.249,1.283,42.674,180.305,25.741,77.0,0.275,0.023,0.041,cycling
23.147,1.554,26.922,0.388,5.133,0.09,0.966,1.154,1.159,2.235,1.386,36.786,133.262,41.307,81.9,0.136,0.143,0.031,cycling
13.975,2.746,20.84,0.612,5.523,0.15,1.568,0.803,1.432,2.698,1.054,23.293,111.063,38.892,72.1,0.123,0.146,0.02,cycling
23.694,3.393,26.294,0.723,2.841,0.043,1.252,1.349,1.724,3.673,1.078,37.707,202.777,20.521,85.0,0.086,0.119,0.048,cycling
11.737,2.3,19.182,0.685,2.161,0.152,0.839,0.526,0.823,3.86,1.024,26.055,62.038,31.184,64.5,0.318,0.098,0.028,cycling
20.172,3.664,23.128,0.384,2.425,0.185,0.895,0.711,1.596,2.599,1.233,25.446,72.176,32.987,70.6,0.276,0.03,0.044,cycling
18.134,1.972,20.351,0.36,2.044,0.098,0.713,1.316,1.613,3.3,1.276,26.225,126.199,22.174,74.3,0.069,0.047,0.046,cycling
16.81,3.829,23.685,0.572,2.467,0.154,0.954,0.898,1.728,4.616,1.443,30.401,137.9,31.847,81.2,0.335,0.102,0.026,cycling
14.579,2.202,18.656,0.861,2.897,0.046,1.276,0.646,1.555,4.274,1.371,34.377,247.501,53.616,87.4,0.304,0.058,0.037,cycling
11.378,3.597,14.773,0.5,2.907,0.161,1.204,0.769,1.698,5.189,1.043,28.386,199.137,44.752,84.7,0.229,0.073,0.044,cycling
17.113,2.417,22.845,0.371,2.862,0.145,0.732,0.71,1.322,4.738,1.104,23.935,198.332,30.021,92.5,0.171,0.109,0.01,cycling
16.189,1.825,22.577,0.497,6.329,0.14,0.887,0.394,1.904,2.116,1.013,42.619,108.011,53.834,92.2,0.193,0.076,0.045,cycling
18.791,2.15,26.582,0.713,6.463,0.179,1.516,0.704,1.597,5.78,1.064,43.232,181.317,52.333,66.1,0.074,0.027,0.004,cycling
15.564,3.542,19.233,0.89,5.057,0.093,0.756,0.393,1.396,2.7,1.277,34.622,238.898,23.909,87.3,0.247,0.131,0.027,cycling
13.624,3.877,19.713,0.71,4.201,0.196,1.063,0.628,1.973,2.602,1.334,42.921,249.104,32.364,60.0,0.125,0.092,0.012,cycling
11.691,2.462,17.652,0.411,2.943,0.199,1.235,0.941,1.873,4.994,1.019,39.373,226.818,48.838,83.0,0.332,0.121,0.033,cycling
19.222,2.665,25.002,0.374,4.649,0.079,0.744,0.659,0.978,2.647,1.342,29.933,84.907,36.005,66.8,0.089,0.122,0.048,cycling
22.193,2.459,27.585,0.593,2.893,0.029,0.767,0.681,1.048,4.356,1.196,28.833,170.979,45.528,76.8,0.241,0.093,0.019,cycling
17.813,1.033,25.575,0.674,5.574,0.053,0.884,1.026,1.253,4.912,1.494,19.167,108.168,25.124,70.9,0.21,0.077,0.029,cycling
14.074,2.726,18.316,0.512,2.383,0.059,1.512,0.332,1.352,3.546,1.062,22.527,104.68,42.27,85.7,0.154,0.121,0.023,cycling
16.577,2.049,23.16,0.77,5.568,0.022,1.089,0.948,1.154,2.188,1.204,24.261,123.743,43.607,83.0,0.346,0.08,0.036,cycling
17.668,2.206,23.721,0.3,7.444,0.139,1.446,0.472,1.344,5.015,1.03,18.185,116.892,20.342,71.1,0.055,0.103,0.049,cycling
12.603,2.344,15.77,0.486,6.765,0.047,1.008,0.594,0.873,2.3,1.413,27.198,116.291,23.399,74.5,0.055,0.076,0.007,cycling
19.316,1.46,24.711,0.427,7.498,0.087,1.404,1.092,1.352,3.247,1.399,20.098,221.093,25.33,81.3,0.306,0.065,0.006,cycling
15.058,2.626,19.037,0.3,5.47,0.101,1.105,0.353,0.882,2.748,1.102,29.169,229.812,45.37,90.9,0.102,0.069,0.04,cycling
12.911,2.365,16.486,0.772,7.947,0.047,0.849,0.689,1.112,3.463,1.055,35.82,227.076,21.578,90.8,0.141,0.094,0.005,cycling
16.061,2.118,19.271,0.616,6.374,0.187,1.314,1.13,1.162,3.88,1.03,33.581,222.539,27.517,93.7,0.111,0.094,0.019,cycling
17.018,3.18,24.467,0.37,3.618,0.181,1.442,0.889,1.899,5.227,1.094,40.376,91.434,35.915,82.4,0.235,0.043,0.001,cycling
21.718,3.357,27.665,0.521,7.908,0.117,1.182,0.803,1.925,4.175,1.325,41.969,194.209,19.713,71.1,0.31,0.127,0.027,cycling
16.121,1.867,20.329,0.323,4.346,0.18,1.47,1.376,1.176,3.104,1.008,29.826,112.462,24.366,93.5,0.138,0.036,0.048,cycling
23.409,1.098,26.286,0.822,2.126,0.036,1.494,0.779,1.122,4.896,1.185,17.369,85.491,25.127,63.3,0.244,0.07,0.045,cycling
22.453,3.02,28.232,0.693,5.2,0.037,1.105,1.037,1.791,4.337,1.105,15.798,169.882,24.999,75.4,0.119,0.026,0.027,cycling
17.499,3.644,21.946,0.487,2.728,0.15,1.217,1.358,1.22,3.935,1.256,15.963,182.511,28.274,75.3,0.081,0.123,0.035,cycling
14.569,3.665,17.924,0.363,6.449,0.165,0.981,0.797,1.913,4.948,1.401,26.978,133.014,20.011,70.2,0.134,0.146,0.04,cycling
14.339,1.444,16.383,0.855,4.953,0.066,0.74,0.877,1.602,5.729,1.231,43.682,220.782,30.845,66.4,0.141,0.021,0.01,cycling
14.909,1.01,18.155,0.451,7.689,0.14,0.899,1.267,0.821,5.853,1.437,25.296,53.626,38.111,71.1,0.349,0.08,0.012,cycling
18.259,2.409,21.754,0.407,6.4,0.039,1.143,0.99,0.98,4.395,1.28,39.108,240.634,25.793,63.6,0.098,0.074,0.05,cycling
11.703,3.28,17.305,0.495,2.704,0.075,0.934,0.749,1.492,2.048,1.32,25.103,150.63,41.019,93.3,0.134,0.042,0.046,cycling
16.171,3.58,18.316,0.595,2.567,0.171,1.547,0.528,1.885,5.381,1.32,37.647,156.698,47.254,80.2,0.336,0.075,0.018,cycling
20.785,2.091,23.79,0.354,7.571,0.159,0.88,0.82,1.08,5.667,1.143,26.292,146.057,35.353,88.0,0.055,0.038,0.007,cycling
13.432,2.565,20.298,0.643,5.817,0.161,1.109,0.352,1.055,2.622,1.287,16.531,207.827,22.323,63.6,0.196,0.097,0.011,cycling
19.485,3.854,24.386,0.304,7.702,0.183,1.488,1.212,1.783,5.415,1.211,32.213,240.047,27.399,65.4,0.067,0.079,0.025,cycling
21.006,1.726,23.488,0.794,5.468,0.037,1.373,0.843,1.423,5.179,1.463,23.393,193.089,22.667,88.5,0.118,0.092,0.046,cycling
17.514,1.651,20.701,0.775,2.452,0.181,0.813,1.158,1.504,3.858,1.464,16.448,77.595,47.608,84.8,0.311,0.075,0.0,cycling
17.044,1.84,19.511,0.309,4.066,0.035,1.397,0.768,0.878,5.623,1.224,42.53,226.598,27.022,60.4,0.171,0.13,0.037,cycling
18.059,1.705,21.538,0.302,3.668,0.168,1.273,0.651,1.953,5.603,1.376,40.347,220.678,52.911,70.9,0.125,0.058,0.045,cycling
23.288,3.397,26.518,0.419,7.04,0.104,1.123,0.507,1.355,5.066,1.271,32.022,104.225,31.09,89.5,0.313,0.051,0.0,cycling
11.655,3.283,18.254,0.687,4.273,0.131,1.294,0.403,1.134,4.818,1.003,40.822,174.683,35.191,74.2,0.147,0.081,0.002,cycling
12.842,1.721,18.108,0.413,4.999,0.102,1.046,0.855,1.987,2.024,1.161,27.094,71.249,52.018,78.2,0.251,0.117,0.036,cycling
13.248,3.042,16.621,0.551,4.247,0.03,1.127,1.143,1.43,4.217,1.311,18.73,223.105,24.681,73.9,0.221,0.125,0.024,cycling
23.437,3.6,28.659,0.665,2.66,0.092,1.542,0.431,1.6,2.852,1.32,16.725,218.961,33.89,65.6,0.331,0.113,0.02,cycling
18.346,1.817,25.239,0.434,2.137,0.037,1.09,1.284,1.312,3.176,1.264,19.893,104.118,28.218,68.9,0.129,0.081,0.04,cycling
17.077,1.514,22.422,0.747,4.66,0.148,1.314,1.059,1.151,5.929,1.322,34.157,218.111,22.16,90.3,0.084,0.106,0.004,cycling
20.967,1.527,25.14,0.45,6.706,0.11,1.009,0.926,1.303,3.638,1.416,37.367,200.452,22.873,78.5,0.15,0.113,0.044,cycling
17.427,3.767,20.32,0.562,3.533,0.105,0.663,0.802,1.353,3.758,1.431,43.412,56.935,29.775,76.4,0.284,0.13,0.02,cycling
18.652,2.503,23.292,0.865,7.113,0.157,0.867,0.63,1.443,2.252,1.181,41.959,231.497,25.073,91.0,0.311,0.048,0.019,cycling
11.508,3.131,13.642,0.641,5.917,0.066,1.412,1.254,0.915,2.337,1.312,42.375,72.015,34.222,66.8,0.063,0.095,0.019,cycling
14.163,2.07,18.816,0.45,5.286,0.173,0.714,0.311,0.83,4.441,1.27,21.678,123.403,33.619,81.2,0.187,0.121,0.022,cycling
23.328,2.179,28.876,0.779,2.333,0.172,0.872,0.391,1.195,5.475,1.162,43.485,120.629,29.686,63.1,0.227,0.099,0.019,cycling
22.592,1.14,29.98,0.599,2.237,0.17,1.58,0.469,1.334,2.057,1.021,43.06,77.12,47.955,81.7,0.288,0.08,0.026,cycling
12.424,3.969,18.149,0.582,6.741,0.126,0.616,1.332,1.213,3.029,1.489,42.238,117.317,26.261,85.8,0.328,0.065,0.032,cycling
17.695,0.803,24.692,0.757,6.622,0.171,0.828,1.04,1.273,4.716,1.461,37.382,99.983,18.126,64.3,0.079,0.056,0.024,cycling
12.04,4.0,19.909,0.403,7.106,0.068,0.977,0.366,1.891,4.23,1.106,15.708,245.08,38.84,76.2,0.143,0.082,0.046,cycling
21.855,2.974,26.496,0.56,5.541,0.073,1.492,0.434,1.461,2.291,1.182,28.252,61.694,34.058,91.1,0.24,0.137,0.029,cycling
11.732,3.209,15.172,0.337,5.629,0.042,1.112,1.135,1.141,4.755,1.293,24.188,162.311,21.813,65.7,0.293,0.15,0.043,cycling
23.124,2.054,30.792,0.734,6.629,0.066,1.241,1.137,1.086,3.185,1.209,44.96,126.43,18.43,84.7,0.332,0.022,0.016,cycling
11.7,0.907,19.659,0.73,2.025,0.09,1.035,1.051,1.718,3.935,1.321,25.1,125.27,21.724,89.5,0.201,0.104,0.032,cycling
11.337,3.287,15.692,0.356,2.554,0.135,1.206,0.464,1.4,2.271,1.386,26.388,152.748,44.57,83.9,0.206,0.082,0.047,cycling
14.357,1.466,20.468,0.375,6.526,0.124,0.916,0.934,1.576,4.486,1.292,24.878,107.04,24.053,70.0,0.087,0.066,0.044,cycling
15.515,1.76,17.653,0.549,3.268,0.164,1.46,0.894,1.463,3.203,1.244,29.415,98.27,33.251,60.6,0.128,0.021,0.006,cycling
21.874,3.061,25.993,0.73,6.731,0.022,0.692,0.361,1.848,2.608,1.34,16.476,80.823,33.805,77.0,0.114,0.079,0.002,cycling
23.174,2.843,30.611,0.707,7.479,0.032,1.244,0.531,1.582,2.322,1.101,41.384,61.565,19.497,88.5,0.177,0.137,0.022,cycling
19.252,1.807,22.866,0.514,7.624,0.033,1.096,0.701,1.579,5.346,1.161,18.484,219.453,24.926,74.6,0.215,0.031,0.006,cycling
12.343,0.816,15.983,0.514,2.293,0.143,0.743,0.646,1.224,4.773,1.084,20.264,113.194,28.53,94.8,0.274,0.137,0.047,cycling
21.714,3.989,24.342,0.448,2.023,0.117,0.92,0.474,1.38,3.742,1.01,24.715,127.247,45.778,66.2,0.109,0.081,0.05,cycling
11.719,1.988,16.067,0.363,5.111,0.175,0.946,0.844,1.478,2.481,1.209,36.326,218.086,22.285,85.0,0.232,0.147,0.024,cycling
11.024,3.282,16.226,0.579,4.527,0.022,1.206,1.109,0.951,3.884,1.204,43.069,109.971,40.981,62.3,0.172,0.078,0.004,cycling
20.346,3.636,24.226,0.348,4.826,0.129,1.0,1.142,1.466,3.178,1.106,37.006,131.215,31.836,72.6,0.253,0.028,0.037,cycling
17.96,2.695,24.938,0.601,7.273,0.074,1.259,1.193,1.791,2.937,1.302,32.512,163.0,25.286,72.4,0.332,0.067,0.015,cycling
17.869,0.812,22.703,0.405,2.902,0.171,0.948,0.999,1.005,5.375,1.464,35.822,193.529,35.008,63.2,0.155,0.064,0.043,cycling
17.129,3.219,24.269,0.77,3.149,0.126,0.895,1.082,1.112,3.555,1.09,31.244,196.647,25.451,67.9,0.314,0.036,0.031,cycling
18.606,2.001,24.256,0.529,3.435,0.197,0.969,1.156,1.947,2.112,1.098,24.988,107.235,35.792,71.2,0.202,0.043,0.005,cycling
19.248,3.309,22.54,0.32,4.009,0.031,1.248,0.682,1.644,2.246,1.094,27.703,162.371,39.637,62.6,0.061,0.125,0.045,cycling
11.856,1.687,19.159,0.629,7.476,0.086,0.921,0.896,0.839,4.715,1.036,39.43,109.026,20.142,79.1,0.334,0.074,0.028,cycling
15.222,1.686,22.063,0.784,2.966,0.123,0.641,1.154,1.909,4.141,1.102,42.769,127.668,43.822,73.2,0.159,0.133,0.038,cycling
19.545,1.246,24.64,0.609,5.165,0.196,1.6,0.996,1.507,4.794,1.182,24.79,158.29,26.389,60.2,0.278,0.092,0.028,cycling
22.767,1.842,25.253,0.541,3.662,0.15,0.615,0.735,0.822,3.357,1.278,24.539,105.042,41.46,75.0,0.278,0.028,0.011,cycling
14.391,3.846,19.453,0.878,3.747,0.038,1.513,0.425,1.058,2.884,1.388,22.346,248.027,34.528,64.8,0.261,0.076,0.004,cycling
15.422,3.249,17.892,0.405,4.38,0.118,0.651,0.836,0.954,2.148,1.458,27.043,207.011,54.881,60.4,0.162,0.063,0.039,cycling
23.716,1.498,29.352,0.349,4.455,0.176,1.544,0.6,1.293,5.819,1.446,19.436,50.211,30.409,94.2,0.131,0.138,0.014,cycling
11.631,1.224,15.479,0.522,4.246,0.153,0.89,0.755,0.912,3.631,1.285,16.713,173.273,51.325,67.0,0.156,0.094,0.027,cycling
13.379,2.303,20.368,0.414,2.979,0.172,1.469,0.89,1.616,5.418,1.314,34.066,246.072,45.62,86.3,0.273,0.119,0.041,cycling
21.667,1.786,29.544,0.471,7.797,0.087,0.615,0.945,1.762,2.222,1.493,26.022,220.55,19.032,68.9,0.054,0.057,0.01,cycling
16.704,2.337,21.725,0.731,6.931,0.048,0.95,0.472,1.387,2.892,1.327,35.556,52.956,26.658,81.6,0.11,0.094,0.027,cycling
11.233,2.948,16.339,0.523,5.655,0.026,0.992,0.938,1.403,4.689,1.329,32.642,149.214,44.688,64.1,0.141,0.069,0.02,cycling
13.421,1.848,16.729,0.677,6.104,0.148,1.31,1.035,1.302,5.308,1.232,32.767,64.911,33.659,86.3,0.241,0.034,0.031,cycling
11.573,3.032,13.966,0.468,5.281,0.141,1.138,0.82,1.602,4.144,1.341,24.005,232.497,33.735,62.8,0.06,0.059,0.026,cycling
14.31,2.544,19.991,0.325,7.433,0.138,1.536,0.596,1.956,5.508,1.288,40.759,211.31,33.215,92.0,0.264,0.126,0.02,cycling
12.714,0.903,16.173,0.731,5.674,0.106,1.188,1.241,1.068,4.027,1.135,23.377,207.761,33.999,78.3,0.299,0.142,0.03,cycling
13.894,2.6,16.287,0.592,6.109,0.161,1.435,1.136,1.72,3.877,1.46,30.465,193.687,42.285,87.3,0.169,0.044,0.035,cycling
20.656,3.77,25.666,0.619,4.22,0.135,0.883,0.947,1.667,2.48,1.009,17.675,66.844,42.752,79.8,0.348,0.106,0.026,cycling
21.899,2.131,29.481,0.321,3.69,0.151,0.815,0.309,0.85,4.011,1.146,36.56,171.414,53.609,72.6,0.185,0.053,0.01,cycling
11.45,3.032,17.266,0.417,6.578,0.136,0.644,0.644,1.72,2.653,1.264,34.764,122.631,22.929,91.4,0.301,0.112,0.043,cycling
14.009,3.204,20.1,0.599,3.709,0.045,1.443,0.835,1.911,4.514,1.325,15.325,81.386,34.792,94.8,0.317,0.14,0.039,cycling
16.133,1.366,21.656,0.733,4.701,0.04,0.695,1.294,1.517,3.069,1.036,22.395,203.434,40.818,65.9,0.21,0.086,0.028,cycling
18.036,2.053,25.421,0.437,6.9,0.099,1.056,0.683,0.974,5.084,1.269,24.613,205.189,34.117,92.2,0.097,0.122,0.04,cycling
16.17,1.837,18.23,0.815,6.629,0.031,1.537,0.338,1.072,3.66,1.349,36.334,169.366,20.819,66.1,0.071,0.061,0.03,cycling
12.878,1.744,19.906,0.415,3.229,0.167,1.505,0.465,1.353,2.525,1.299,43.039,153.392,18.025,78.3,0.189,0.054,0.001,cycling
22.417,0.868,29.961,0.485,3.321,0.09,1.525,0.492,1.418,4.577,1.414,39.564,170.576,34.056,94.5,0.078,0.04,0.024,cycling
19.734,2.648,22.159,0.401,4.911,0.1,0.809,0.683,1.286,2.912,1.459,26.157,214.759,24.802,94.4,0.338,0.12,0.026,cycling
21.073,2.627,23.626,0.546,4.961,0.196,1.583,1.146,1.278,2.549,1.07,26.343,197.337,49.137,67.3,0.31,0.103,0.02,cycling
18.331,3.539,25.855,0.31,2.342,0.134,0.748,1.047,1.002,2.454,1.303,36.122,159.688,18.364,85.6,0.197,0.071,0.022,cycling
18.425,2.52,25.122,0.693,7.226,0.086,1.052,0.304,0.863,5.958,1.266,27.309,61.695,42.856,86.1,0.265,0.08,0.004,cycling
22.001,3.687,25.2,0.53,4.8,0.172,0.858,1.377,1.041,4.729,1.004,17.467,141.226,44.972,61.5,0.089,0.041,0.016,cycling
15.743,3.817,19.445,0.485,6.636,0.188,1.037,0.875,1.521,4.264,1.213,26.378,77.748,46.693,63.9,0.13,0.103,0.03,cycling
16.996,2.418,23.636,0.824,6.274,0.187,0.974,0.878,1.607,3.264,1.35,43.299,246.523,30.924,80.9,0.102,0.143,0.014,cycling
13.748,2.654,19.141,0.607,5.304,0.077,1.162,0.692,0.87,5.533,1.298,29.821,108.173,25.123,77.4,0.257,0.103,0.046,cycling
23.45,1.894,26.797,0.389,4.628,0.065,1.144,0.51,1.301,5.929,1.304,35.542,187.914,23.693,68.3,0.196,0.034,0.041,cycling
16.816,3.473,23.242,0.478,3.107,0.081,0.954,1.306,1.266,4.306,1.304,31.56,158.978,24.445,61.7,0.07,0.062,0.003,cycling
16.17,1.897,19.732,0.608,7.468,0.034,1.401,1.383,1.985,4.774,1.316,28.686,118.803,42.228,90.4,0.142,0.023,0.004,cycling
19.681,1.747,22.04,0.342,7.402,0.105,0.644,1.222,1.043,4.734,1.086,27.977,160.935,28.108,61.8,0.252,0.029,0.018,cycling
18.723,3.787,22.3,0.367,3.861,0.086,1.556,0.998,1.406,5.305,1.254,31.896,193.41,32.832,94.0,0.262,0.129,0.034,cycling
23.709,1.612,27.937,0.613,2.209,0.112,0.946,0.774,0.907,5.836,1.033,44.002,109.066,44.939,67.8,0.079,0.103,0.044,cycling
21.164,2.062,28.046,0.466,6.431,0.161,0.614,0.345,1.5,3.248,1.052,39.968,152.266,46.622,86.8,0.107,0.111,0.022,cycling
13.218,1.506,18.761,0.6,4.206,0.113,0.986,0.427,1.391,2.092,1.451,37.331,115.606,21.443,65.3,0.265,0.123,0.019,cycling
14.514,3.052,18.729,0.619,7.798,0.071,1.445,1.305,1.512,3.895,1.498,25.261,133.458,26.947,73.6,0.072,0.129,0.021,cycling
19.64,0.868,24.198,0.793,6.038,0.037,0.849,0.818,1.171,3.205,1.058,30.51,230.317,47.803,61.7,0.212,0.097,0.035,cycling
23.547,1.99,26.208,0.864,4.16,0.182,1.35,1.086,1.658,4.139,1.172,36.232,136.801,53.594,70.1,0.107,0.031,0.0,cycling
15.376,2.148,22.819,0.493,6.648,0.097,0.922,1.33,1.765,3.305,1.302,24.221,152.086,35.483,83.6,0.211,0.129,0.032,cycling
19.792,1.249,26.865,0.685,3.356,0.065,1.084,0.965,1.006,5.866,1.062,15.243,104.105,45.964,71.8,0.293,0.023,0.032,cycling
15.696,1.982,22.443,0.763,4.992,0.133,0.644,0.496,1.18,3.173,1.305,42.476,51.296,21.272,84.0,0.055,0.118,0.048,cycling
11.777,2.297,16.608,0.857,4.04,0.029,0.623,0.995,1.872,3.726,1.454,25.379,205.415,47.355,78.1,0.211,0.036,0.029,cycling
16.77,3.732,19.081,0.602,7.956,0.194,1.09,0.603,1.169,2.658,1.198,34.824,94.532,21.849,83.5,0.307,0.083,0.015,cycling
21.112,2.987,26.022,0.441,3.916,0.021,1.263,0.717,1.837,2.428,1.473,34.691,51.773,37.385,60.3,0.321,0.114,0.019,cycling
23.299,3.416,29.562,0.388,5.813,0.163,1.029,0.911,0.927,2.695,1.453,22.482,154.356,22.781,72.8,0.115,0.034,0.005,cycling
22.58,1.497,26.863,0.619,5.149,0.121,1.425,0.553,1.342,4.28,1.063,30.35,237.92,20.03,63.7,0.114,0.026,0.043,cycling
13.048,3.205,15.677,0.86,5.229,0.154,1.22,0.365,1.5,2.288,1.121,16.847,133.989,36.907,91.5,0.224,0.132,0.043,cycling
17.664,1.527,24.493,0.752,6.112,0.129,1.476,1.092,0.868,5.481,1.428,30.033,88.019,48.97,65.0,0.068,0.113,0.044,cycling
