gps_speed_avg,gps_speed_var,gps_speed_max,gps_accel_rms,heading_change_rate,stop_frequency,accel_magnitude_mean,accel_magnitude_var,accel_rms,accel_jerk_mean,accel_peak_freq,gyro_magnitude_mean,gyro_magnitude_var,gyro_rms,cadence_steps_per_min,transit_corridor_overlap,dwell_time_ratio,ble_beacon_proximity,label
0.569,0.007,0.087,0.037,0.219,1.0,0.012,0.008,0.048,0.027,0.0,0.026,0.391,0.733,0.0,0.107,1.0,0.02,stationary
0.416,0.036,0.794,0.002,0.725,1.0,0.01,0.007,0.052,0.034,0.0,1.476,0.293,1.692,0.0,0.05,1.0,0.001,stationary
27.681,3.413,32.662,0.918,2.301,0.228,0.442,0.094,0.449,2.352,0.18,20.139,58.81,24.115,0.0,0.083,0.163,0.0,scooter
27.363,6.379,44.048,1.239,1.41,0.552,0.814,0.197,0.461,1.528,0.209,7.826,50.918,15.226,0.0,0.785,0.388,0.078,bus
4.806,0.348,6.48,0.32,7.09,0.022,1.365,1.048,2.044,8.275,1.902,45.836,264.546,32.506,109.9,0.217,0.053,0.022,walking
3.658,0.263,4.271,0.348,6.246,0.085,2.045,1.803,2.317,7.168,2.037,53.439,382.686,48.615,127.4,0.241,0.024,0.04,walking
59.581,5.08,70.871,0.638,1.475,0.219,0.337,0.234,0.714,2.139,0.098,19.621,25.346,8.0,0.0,0.269,0.145,0.02,car
36.89,21.23,61.787,0.546,2.095,0.345,0.526,0.239,0.641,1.329,0.03,8.196,18.344,3.168,0.0,0.926,0.421,0.591,metro
0.163,0.008,0.021,0.043,0.991,1.0,0.02,0.01,0.075,0.04,0.0,1.751,0.857,2.094,0.0,0.074,1.0,0.073,stationary
28.241,10.535,43.925,1.047,2.789,0.463,0.362,0.562,0.468,3.345,0.09,10.966,48.303,10.357,0.0,0.822,0.533,0.099,bus
35.908,13.581,55.633,1.104,4.766,0.566,0.683,0.211,0.429,2.28,0.005,12.199,32.938,18.161,0.0,0.712,0.309,0.838,bus
23.688,3.723,30.575,0.585,5.378,0.138,0.756,0.489,1.099,2.483,1.409,34.201,79.568,33.169,85.0,0.26,0.02,0.003,cycling
41.038,8.613,74.853,1.05,0.586,0.196,0.379,0.122,0.237,1.463,0.134,7.982,10.298,11.505,0.0,0.917,0.275,0.226,metro
59.078,16.276,86.712,1.266,0.343,0.26,0.157,0.072,0.623,0.626,0.198,4.819,24.68,8.204,0.0,0.912,0.489,0.713,metro
26.226,12.209,44.814,1.231,2.157,0.48,0.893,0.447,0.623,2.004,0.097,9.237,21.604,15.857,0.0,0.879,0.429,0.701,bus
21.38,2.064,27.593,0.354,6.565,0.191,0.893,0.576,1.903,3.547,1.153,40.311,248.832,32.724,87.8,0.057,0.029,0.001,cycling
0.509,0.041,0.864,0.048,0.306,1.0,0.054,0.002,0.045,0.004,0.0,1.441,0.754,0.471,0.0,0.032,1.0,0.06,stationary
45.346,21.425,65.603,1.39,1.324,0.385,0.213,0.201,0.386,1.526,0.152,3.247,16.438,5.216,0.0,0.972,0.341,0.289,metro
26.012,10.34,55.731,0.978,5.593,0.132,0.554,0.218,0.354,0.984,0.03,16.771,79.165,11.869,0.0,0.265,0.098,0.037,car
4.443,0.574,6.161,0.121,3.09,0.115,1.644,1.916,3.035,9.703,1.983,29.72,338.217,63.547,112.1,0.209,0.07,0.006,walking
73.475,8.184,104.024,0.631,0.851,0.442,0.214,0.29,0.623,0.7,0.059,5.349,6.975,8.198,0.0,0.929,0.24,0.187,metro
12.123,3.129,20.694,0.701,4.287,0.064,0.251,0.063,0.723,2.253,0.237,18.845,89.3,12.054,0.0,0.201,0.125,0.049,scooter
18.929,2.655,25.15,0.586,5.825,0.114,1.279,0.488,1.605,2.187,1.283,30.607,128.136,19.069,63.2,0.333,0.115,0.025,cycling
21.96,8.665,34.302,1.247,3.998,0.587,0.891,0.378,0.424,1.899,0.275,13.96,54.586,11.625,0.0,0.796,0.391,0.096,bus
0.24,0.002,0.068,0.012,0.152,1.0,0.007,0.006,0.017,0.188,0.0,0.188,0.398,0.646,0.0,0.182,1.0,0.037,stationary
0.172,0.046,0.119,0.014,0.625,1.0,0.033,0.002,0.085,0.133,0.0,1.156,0.389,0.374,0.0,0.107,1.0,0.074,stationary
19.248,3.309,22.54,0.32,4.009,0.031,1.248,0.682,1.644,2.246,1.094,27.703,162.371,39.637,62.6,0.061,0.125,0.045,cycling
11.473,3.167,18.541,0.372,2.162,0.065,1.065,0.407,1.121,4.912,1.267,42.795,139.855,20.832,93.8,0.063,0.137,0.024,cycling
17.312,1.486,23.751,1.081,1.619,0.149,0.425,0.16,0.34,2.294,0.336,14.222,32.874,31.359,0.0,0.139,0.058,0.022,scooter
26.692,15.177,43.427,1.37,2.569,0.274,0.691,0.145,1.092,1.354,0.163,12.859,24.984,15.342,0.0,0.782,0.356,0.686,bus
3.452,0.164,5.137,0.102,6.381,0.138,1.829,2.774,2.412,7.267,2.123,58.953,104.001,47.614,123.6,0.078,0.063,0.038,walking
23.155,2.504,30.286,0.655,7.1,0.06,1.022,1.172,1.34,5.535,1.242,17.914,217.789,34.009,67.8,0.115,0.084,0.003,cycling
18.606,2.001,24.256,0.529,3.435,0.197,0.969,1.156,1.947,2.112,1.098,24.988,107.235,35.792,71.2,0.202,0.043,0.005,cycling
42.321,16.029,71.898,0.843,0.633,0.38,0.349,0.052,0.546,1.119,0.166,8.337,22.503,13.358,0.0,0.932,0.497,0.552,metro
26.874,15.686,39.611,0.659,1.03,0.267,0.74,0.4,1.035,1.662,0.066,5.96,21.666,7.856,0.0,0.738,0.421,0.286,bus
18.259,2.409,21.754,0.407,6.4,0.039,1.143,0.99,0.98,4.395,1.28,39.108,240.634,25.793,63.6,0.098,0.074,0.05,cycling
0.277,0.048,0.121,0.033,0.934,1.0,0.024,0.008,0.059,0.025,0.0,1.353,0.786,2.433,0.0,0.146,1.0,0.061,stationary
14.273,1.681,17.232,0.548,7.68,0.031,1.445,0.755,1.675,2.528,1.477,33.051,123.55,33.448,79.4,0.05,0.142,0.012,cycling
0.498,0.001,0.782,0.007,0.613,1.0,0.014,0.009,0.063,0.026,0.0,0.99,0.712,2.237,0.0,0.152,1.0,0.042,stationary
23.969,1.231,28.596,0.683,4.026,0.106,0.556,0.099,0.732,2.481,0.122,22.266,21.903,17.013,0.0,0.319,0.194,0.033,scooter
27.76,1.972,35.027,0.542,5.137,0.228,0.318,0.076,0.525,2.446,0.223,19.026,45.243,22.831,0.0,0.387,0.08,0.043,scooter
16.675,15.208,35.552,0.737,1.404,0.515,0.342,0.162,0.492,1.601,0.261,9.326,57.625,13.397,0.0,0.91,0.374,0.649,bus
3.871,0.389,4.859,0.396,9.764,0.011,2.218,2.172,1.755,7.073,2.018,22.165,394.396,51.966,95.7,0.235,0.028,0.036,walking
41.194,14.683,59.62,0.836,2.0,0.176,0.323,0.125,0.594,1.161,0.179,8.175,11.362,7.798,0.0,0.912,0.414,0.706,metro
13.234,2.49,17.54,0.746,3.671,0.144,1.223,0.807,1.087,5.315,1.111,24.109,142.755,52.359,63.1,0.232,0.083,0.024,cycling
0.597,0.048,0.722,0.002,0.572,1.0,0.051,0.009,0.058,0.193,0.0,1.217,0.886,0.307,0.0,0.141,1.0,0.013,stationary
28.855,1.584,32.29,0.463,4.598,0.096,0.224,0.135,0.295,2.273,0.125,17.894,59.679,22.234,0.0,0.336,0.19,0.013,scooter
41.949,21.406,72.948,1.041,1.629,0.15,0.465,0.168,0.551,0.783,0.042,5.782,11.753,9.283,0.0,0.936,0.409,0.676,metro
51.389,14.16,76.745,1.159,1.263,0.155,0.464,0.266,0.524,0.974,0.087,6.72,15.504,11.157,0.0,0.96,0.264,0.866,metro
52.92,9.507,67.189,0.588,4.32,0.175,0.629,0.102,0.625,2.154,0.186,13.349,27.383,23.122,0.0,0.183,0.097,0.018,car
31.514,14.079,41.478,1.494,3.012,0.313,0.899,0.296,0.433,3.245,0.237,12.49,49.107,10.189,0.0,0.955,0.317,0.471,bus
62.833,18.73,78.444,0.682,2.327,0.336,0.154,0.161,0.57,0.825,0.18,2.008,15.658,8.932,0.0,0.853,0.322,0.41,metro
63.439,5.264,79.188,0.993,1.766,0.11,0.337,0.211,0.753,1.83,0.013,19.295,33.731,8.375,0.0,0.23,0.134,0.007,car
17.695,10.333,36.843,0.81,3.237,0.407,0.689,0.127,0.51,1.666,0.183,11.065,44.169,11.414,0.0,0.716,0.531,0.207,bus
3.915,0.374,5.278,0.17,4.176,0.015,2.514,2.756,2.928,5.042,1.829,58.378,107.891,28.641,113.4,0.041,0.096,0.042,walking
0.375,0.015,0.361,0.012,0.422,1.0,0.029,0.005,0.052,0.14,0.0,0.436,0.097,0.644,0.0,0.114,1.0,0.097,stationary
22.823,3.816,27.753,0.418,3.625,0.147,0.603,1.294,1.18,3.959,1.353,30.664,211.699,24.86,73.1,0.346,0.098,0.048,cycling
0.231,0.032,0.261,0.045,0.349,1.0,0.017,0.006,0.087,0.059,0.0,1.304,0.35,1.158,0.0,0.106,1.0,0.073,stationary
14.816,0.913,22.271,0.607,6.866,0.051,1.105,1.207,1.911,3.323,1.464,32.24,150.427,52.802,91.5,0.199,0.027,0.035,cycling
19.545,1.246,24.64,0.609,5.165,0.196,1.6,0.996,1.507,4.794,1.182,24.79,158.29,26.389,60.2,0.278,0.092,0.028,cycling
16.225,2.671,20.619,0.498,2.226,0.202,0.449,0.208,0.655,2.159,0.355,10.353,32.461,16.715,0.0,0.164,0.074,0.019,scooter
20.181,11.689,36.504,0.927,2.978,0.464,0.654,0.592,0.659,1.403,0.151,4.676,54.399,21.081,0.0,0.898,0.254,0.149,bus
62.36,5.521,91.924,0.666,1.225,0.235,0.51,0.277,0.273,1.126,0.163,4.233,29.386,13.273,0.0,0.865,0.333,0.463,metro
0.427,0.015,0.768,0.034,0.855,1.0,0.034,0.007,0.076,0.098,0.0,0.329,0.572,1.648,0.0,0.014,1.0,0.088,stationary
32.627,12.816,51.27,0.998,3.375,0.561,0.638,0.253,0.767,3.427,0.125,15.39,12.946,8.829,0.0,0.781,0.347,0.524,bus
0.407,0.009,0.569,0.001,0.465,1.0,0.055,0.006,0.075,0.005,0.0,1.464,0.716,1.503,0.0,0.072,1.0,0.074,stationary
41.584,21.8,68.966,0.523,0.666,0.356,0.355,0.163,0.647,1.215,0.132,2.063,5.849,6.999,0.0,0.885,0.299,0.418,metro
30.457,4.693,45.014,0.921,2.819,0.519,0.373,0.416,0.537,3.1,0.275,5.139,34.547,8.381,0.0,0.755,0.52,0.747,bus
51.066,8.438,83.737,1.223,1.691,0.202,0.344,0.143,0.485,1.569,0.117,5.051,18.534,8.55,0.0,0.952,0.437,0.659,metro
42.157,18.841,60.996,0.693,0.889,0.44,0.254,0.244,0.568,0.758,0.139,9.749,27.197,11.86,0.0,0.935,0.414,0.936,metro
65.498,15.513,83.176,0.832,0.231,0.293,0.252,0.19,0.328,1.416,0.104,5.561,6.288,3.545,0.0,0.903,0.308,0.493,metro
25.795,11.206,48.569,1.299,1.093,0.144,0.485,0.3,0.294,2.075,0.007,6.673,78.728,21.084,0.0,0.377,0.183,0.002,car
4.417,0.198,5.426,0.364,7.893,0.072,1.522,0.873,1.519,9.539,1.839,58.509,302.525,28.283,99.4,0.054,0.042,0.003,walking
13.0,0.774,16.043,0.795,5.314,0.132,0.302,0.092,0.504,2.381,0.074,10.324,33.534,19.223,0.0,0.086,0.116,0.037,scooter
31.915,8.882,41.447,1.587,3.425,0.582,0.486,0.386,0.87,1.203,0.034,8.25,22.325,6.6,0.0,0.896,0.469,0.011,bus
0.502,0.035,0.211,0.033,0.298,1.0,0.009,0.007,0.013,0.158,0.0,1.342,0.59,0.125,0.0,0.122,1.0,0.022,stationary
60.817,17.696,86.243,0.84,0.857,0.221,0.335,0.178,0.634,0.945,0.159,5.436,11.615,12.183,0.0,0.938,0.458,0.308,metro
4.228,0.437,5.493,0.27,4.94,0.015,1.943,2.445,3.47,4.698,1.784,32.285,287.44,55.026,109.1,0.229,0.061,0.048,walking
0.437,0.036,0.144,0.031,0.466,1.0,0.056,0.001,0.066,0.113,0.0,0.125,0.383,1.854,0.0,0.1,1.0,0.093,stationary
3.253,0.409,4.057,0.315,6.545,0.057,1.999,2.506,3.313,7.72,2.166,23.17,341.766,30.15,124.0,0.247,0.093,0.029,walking
0.416,0.008,0.191,0.005,0.265,1.0,0.078,0.009,0.062,0.053,0.0,0.613,0.578,1.768,0.0,0.198,1.0,0.082,stationary
30.196,6.697,44.053,0.569,5.254,0.098,0.361,0.346,0.705,1.472,0.206,7.864,39.225,14.801,0.0,0.066,0.145,0.01,car
0.191,0.004,0.479,0.032,0.276,1.0,0.007,0.007,0.046,0.069,0.0,0.45,0.997,1.493,0.0,0.16,1.0,0.025,stationary
18.247,1.959,24.233,0.54,5.975,0.09,1.56,0.518,1.814,3.809,1.14,43.924,214.988,27.003,70.8,0.227,0.119,0.029,cycling
14.402,1.27,19.023,0.402,3.106,0.111,0.622,0.499,1.386,4.364,1.22,20.612,153.252,29.787,81.9,0.117,0.145,0.046,cycling
29.318,4.625,42.18,1.516,2.765,0.545,0.773,0.502,1.039,3.079,0.069,11.622,50.232,16.62,0.0,0.745,0.31,0.024,bus
17.869,0.812,22.703,0.405,2.902,0.171,0.948,0.999,1.005,5.375,1.464,35.822,193.529,35.008,63.2,0.155,0.064,0.043,cycling
4.866,0.329,6.546,0.322,9.297,0.073,2.427,1.351,2.443,7.283,2.045,50.135,256.069,25.614,110.0,0.065,0.095,0.032,walking
4.508,0.361,5.29,0.121,5.669,0.092,1.619,1.998,1.937,4.024,1.929,51.943,117.323,39.716,99.6,0.205,0.042,0.047,walking
22.887,11.801,31.346,1.749,1.221,0.364,0.85,0.374,0.45,1.745,0.218,14.556,51.544,6.973,0.0,0.971,0.43,0.427,bus
21.625,3.416,27.277,1.161,2.151,0.056,0.209,0.214,0.294,2.486,0.153,20.967,66.8,19.397,0.0,0.392,0.071,0.025,scooter
64.311,11.977,82.712,0.47,5.6,0.077,0.61,0.232,0.459,0.894,0.293,6.921,48.044,8.283,0.0,0.422,0.173,0.002,car
4.163,0.412,5.106,0.27,10.739,0.136,1.337,2.073,1.478,8.129,2.181,26.07,232.515,56.782,99.0,0.209,0.044,0.008,walking
34.948,10.682,63.146,0.822,3.258,0.121,0.458,0.177,0.366,0.934,0.009,9.084,51.134,17.649,0.0,0.386,0.124,0.015,car
16.822,3.694,19.109,0.876,4.199,0.135,1.115,0.84,1.813,2.36,1.039,30.867,155.224,33.23,94.0,0.302,0.087,0.009,cycling
4.586,0.333,5.898,0.3,4.129,0.034,2.3,1.853,2.085,6.443,1.993,35.031,354.602,38.312,127.1,0.228,0.098,0.047,walking
23.601,5.858,40.25,0.674,2.823,0.12,0.278,0.323,0.313,0.736,0.242,12.304,61.464,21.371,0.0,0.407,0.172,0.019,car
33.03,5.91,49.944,0.856,1.886,0.089,0.582,0.331,0.329,1.179,0.238,5.353,78.307,13.037,0.0,0.051,0.1,0.023,car
0.426,0.003,0.249,0.016,0.556,1.0,0.038,0.0,0.02,0.083,0.0,1.927,0.862,0.504,0.0,0.082,1.0,0.038,stationary
45.346,8.237,71.736,1.534,2.452,0.229,0.274,0.08,0.576,1.516,0.087,9.908,20.786,11.157,0.0,0.883,0.318,0.507,metro
4.655,0.427,6.292,0.104,6.785,0.05,2.319,2.262,2.086,6.036,1.872,42.704,382.098,63.094,101.5,0.174,0.084,0.007,walking
52.453,11.492,77.219,1.051,1.045,0.213,0.232,0.308,0.628,2.085,0.254,14.463,19.398,17.364,0.0,0.289,0.141,0.039,car
36.98,10.444,47.644,0.765,2.57,0.483,0.672,0.489,0.602,2.735,0.238,15.718,58.648,20.447,0.0,0.865,0.304,0.651,bus
22.661,2.457,30.764,1.016,3.064,0.09,0.238,0.24,0.372,0.894,0.319,16.794,32.829,27.454,0.0,0.247,0.159,0.042,scooter
16.189,1.825,22.577,0.497,6.329,0.14,0.887,0.394,1.904,2.116,1.013,42.619,108.011,53.834,92.2,0.193,0.076,0.045,cycling
22.79,1.011,33.377,0.456,4.34,0.058,0.339,0.121,0.716,2.041,0.227,22.18,47.135,30.032,0.0,0.159,0.172,0.032,scooter
20.914,11.868,40.475,1.698,3.803,0.593,0.611,0.572,0.504,3.015,0.118,12.775,39.151,11.346,0.0,0.807,0.347,0.219,bus
19.274,3.134,30.468,1.04,3.494,0.123,0.205,0.198,0.738,2.018,0.234,17.867,64.32,30.697,0.0,0.084,0.093,0.029,scooter
37.045,6.734,53.598,0.746,3.576,0.083,0.233,0.058,0.682,0.69,0.002,9.747,58.979,22.966,0.0,0.124,0.12,0.018,car
0.295,0.014,0.226,0.038,0.659,1.0,0.04,0.003,0.089,0.037,0.0,0.545,0.813,0.796,0.0,0.125,1.0,0.027,stationary
18.02,1.009,22.685,0.775,5.206,0.113,0.451,0.197,0.668,1.847,0.287,11.602,34.824,27.194,0.0,0.17,0.137,0.042,scooter
0.084,0.042,0.405,0.015,0.21,1.0,0.021,0.004,0.028,0.074,0.0,0.373,0.698,0.925,0.0,0.083,1.0,0.03,stationary
0.597,0.028,0.714,0.001,0.808,1.0,0.044,0.006,0.012,0.157,0.0,0.861,0.04,2.499,0.0,0.1,1.0,0.024,stationary
41.731,6.181,69.247,0.822,4.737,0.143,0.433,0.255,0.305,2.118,0.106,13.64,43.733,10.514,0.0,0.085,0.123,0.006,car
22.389,3.483,28.484,0.545,6.021,0.103,0.713,0.712,1.231,3.931,1.462,39.925,239.494,23.114,71.1,0.209,0.123,0.024,cycling
24.136,1.845,27.221,0.442,4.687,0.085,0.351,0.099,0.554,0.97,0.271,18.447,39.413,23.45,0.0,0.232,0.055,0.04,scooter
0.203,0.039,0.834,0.011,0.567,1.0,0.007,0.004,0.04,0.165,0.0,0.217,0.807,0.447,0.0,0.114,1.0,0.075,stationary
15.652,1.635,23.885,0.598,5.566,0.077,0.395,0.2,0.655,1.417,0.298,23.641,32.554,25.93,0.0,0.159,0.072,0.027,scooter
28.466,3.463,36.392,0.989,3.575,0.207,0.304,0.229,0.707,1.818,0.194,21.748,70.604,19.022,0.0,0.183,0.14,0.005,scooter
48.891,13.667,68.321,1.431,2.007,0.418,0.254,0.196,0.503,0.804,0.161,8.983,19.031,4.026,0.0,0.85,0.272,0.441,metro
0.364,0.036,0.459,0.025,0.092,1.0,0.066,0.002,0.052,0.042,0.0,1.333,0.901,2.445,0.0,0.063,1.0,0.016,stationary
43.175,24.081,76.786,0.555,0.519,0.229,0.168,0.239,0.685,1.208,0.067,2.559,6.904,6.699,0.0,0.949,0.297,0.182,metro
27.144,5.955,49.699,0.875,5.886,0.196,0.629,0.097,0.35,1.381,0.023,16.529,25.035,17.752,0.0,0.221,0.178,0.008,car
30.418,11.569,45.207,1.266,2.439,0.279,0.681,0.315,0.79,3.109,0.179,6.714,23.745,8.184,0.0,0.829,0.282,0.415,bus
40.595,4.075,69.057,0.723,1.928,0.173,0.49,0.171,0.67,0.986,0.24,15.259,76.804,17.371,0.0,0.236,0.198,0.04,car
11.703,3.28,17.305,0.495,2.704,0.075,0.934,0.749,1.492,2.048,1.32,25.103,150.63,41.019,93.3,0.134,0.042,0.046,cycling
62.447,15.314,88.98,1.084,0.648,0.345,0.415,0.173,0.298,1.231,0.082,2.663,9.591,7.98,0.0,0.922,0.391,0.265,metro
4.828,0.245,5.631,0.162,4.305,0.128,1.312,2.735,2.038,7.029,1.664,57.374,333.643,67.702,97.4,0.227,0.075,0.028,walking
0.386,0.022,0.029,0.008,0.815,1.0,0.07,0.01,0.029,0.171,0.0,0.327,0.843,0.915,0.0,0.028,1.0,0.018,stationary
49.702,2.521,60.342,1.204,2.535,0.076,0.295,0.207,0.253,1.018,0.171,14.733,24.383,11.866,0.0,0.1,0.142,0.039,car
0.34,0.016,0.205,0.033,0.666,1.0,0.06,0.001,0.059,0.029,0.0,1.205,0.079,1.152,0.0,0.072,1.0,0.056,stationary
3.493,0.385,4.874,0.102,9.645,0.072,1.549,2.237,1.923,4.689,2.066,26.397,100.688,46.483,107.2,0.203,0.094,0.033,walking
0.345,0.014,0.823,0.047,0.287,1.0,0.033,0.005,0.07,0.058,0.0,0.718,0.367,0.681,0.0,0.032,1.0,0.057,stationary
20.214,3.52,23.464,0.426,2.703,0.179,1.35,1.268,1.923,4.068,1.049,29.839,81.544,51.457,67.5,0.051,0.092,0.044,cycling
36.303,4.983,47.765,1.014,5.846,0.165,0.353,0.166,0.63,1.37,0.13,12.902,53.576,16.92,0.0,0.171,0.186,0.05,car
65.981,7.677,92.65,0.528,0.405,0.332,0.153,0.134,0.632,0.645,0.137,8.001,17.821,3.97,0.0,0.986,0.237,0.683,metro
14.731,3.869,18.86,0.662,2.933,0.098,0.641,1.349,1.246,5.974,1.169,18.895,178.656,23.932,91.3,0.186,0.062,0.044,cycling
4.847,0.412,6.148,0.367,5.581,0.011,2.68,1.513,2.18,6.17,2.108,24.756,315.585,40.733,98.6,0.242,0.082,0.036,walking
4.352,0.539,5.369,0.2,3.559,0.06,1.968,2.457,3.486,8.588,2.158,29.91,311.624,31.988,114.6,0.207,0.035,0.017,walking
13.624,3.877,19.713,0.71,4.201,0.196,1.063,0.628,1.973,2.602,1.334,42.921,249.104,32.364,60.0,0.125,0.092,0.012,cycling
23.728,2.794,28.74,0.383,3.465,0.122,1.219,0.73,1.133,2.23,1.11,26.224,230.032,23.163,77.7,0.34,0.124,0.017,cycling
64.208,11.307,86.947,0.578,3.582,0.129,0.568,0.294,0.382,1.22,0.195,19.651,50.24,19.104,0.0,0.25,0.143,0.015,car
16.996,2.418,23.636,0.824,6.274,0.187,0.974,0.878,1.607,3.264,1.35,43.299,246.523,30.924,80.9,0.102,0.143,0.014,cycling
22.509,1.901,27.363,0.859,5.274,0.219,0.206,0.171,0.521,1.027,0.254,16.106,72.101,19.133,0.0,0.109,0.062,0.017,scooter
3.595,0.364,5.251,0.319,11.073,0.123,1.937,2.353,1.639,5.581,2.071,20.367,172.032,34.606,119.7,0.089,0.029,0.031,walking
30.158,7.309,47.876,1.019,4.1,0.281,0.863,0.244,0.43,1.76,0.006,14.912,59.101,14.647,0.0,0.707,0.494,0.304,bus
17.149,0.931,22.451,0.812,7.544,0.188,0.874,0.85,1.343,5.635,1.377,35.586,186.094,39.178,68.3,0.289,0.131,0.003,cycling
21.073,2.627,23.626,0.546,4.961,0.196,1.583,1.146,1.278,2.549,1.07,26.343,197.337,49.137,67.3,0.31,0.103,0.02,cycling
4.087,0.508,5.383,0.102,7.19,0.1,1.431,2.504,3.054,8.638,2.086,25.316,327.87,37.256,116.0,0.024,0.005,0.01,walking
64.505,17.151,88.27,1.182,1.556,0.206,0.549,0.117,0.652,0.874,0.011,7.759,18.519,6.032,0.0,0.869,0.383,0.545,metro
5.076,0.434,6.229,0.383,7.059,0.105,1.512,2.531,3.476,9.315,1.769,46.869,268.063,57.35,105.1,0.008,0.083,0.036,walking
0.408,0.023,0.125,0.048,0.842,1.0,0.011,0.004,0.065,0.008,0.0,0.805,0.042,1.812,0.0,0.184,1.0,0.036,stationary
4.56,0.177,6.048,0.1,3.933,0.005,2.394,1.21,1.626,9.919,1.634,34.508,385.643,42.307,127.8,0.221,0.075,0.038,walking
23.57,5.287,43.738,1.002,2.291,0.198,0.409,0.17,0.735,1.138,0.093,18.948,25.76,14.92,0.0,0.243,0.146,0.032,car
20.976,10.795,32.827,0.804,3.014,0.419,0.342,0.118,0.756,1.263,0.196,14.486,45.362,6.096,0.0,0.909,0.455,0.242,bus
23.124,2.054,30.792,0.734,6.629,0.066,1.241,1.137,1.086,3.185,1.209,44.96,126.43,18.43,84.7,0.332,0.022,0.016,cycling
22.95,1.026,27.193,0.717,7.0,0.093,1.346,0.861,1.718,4.688,1.12,26.228,108.668,36.066,91.3,0.277,0.132,0.005,cycling
34.821,7.703,44.74,0.769,4.812,0.581,0.804,0.581,0.739,1.844,0.116,16.293,50.842,15.059,0.0,0.781,0.332,0.054,bus
12.328,2.233,24.021,0.697,2.216,0.148,0.201,0.139,0.698,0.879,0.216,17.802,76.205,19.69,0.0,0.223,0.088,0.043,scooter
17.198,1.633,21.779,0.85,3.864,0.152,1.355,1.345,0.947,4.923,1.431,34.535,157.07,43.64,72.9,0.068,0.044,0.048,cycling
22.418,8.327,41.716,0.923,2.333,0.404,0.538,0.103,0.413,2.15,0.289,6.518,23.976,20.641,0.0,0.726,0.413,0.05,bus
3.184,0.32,4.183,0.348,6.733,0.121,2.017,0.939,2.012,9.799,2.01,52.269,177.863,33.084,101.4,0.164,0.066,0.047,walking
23.641,3.465,28.273,0.586,1.638,0.056,0.28,0.155,0.618,2.373,0.075,13.175,34.694,18.328,0.0,0.369,0.199,0.044,scooter
4.409,0.176,5.808,0.34,11.433,0.015,2.531,1.324,1.79,4.814,1.958,47.278,232.807,35.189,110.6,0.009,0.001,0.02,walking
19.142,2.699,23.738,0.648,3.226,0.056,0.231,0.173,0.631,1.192,0.307,18.987,82.077,12.434,0.0,0.302,0.181,0.004,scooter
3.259,0.359,4.57,0.321,10.277,0.097,1.767,0.989,2.515,5.506,2.095,31.042,227.556,27.66,108.6,0.119,0.076,0.003,walking
18.709,2.722,24.97,0.927,5.822,0.14,0.204,0.156,0.723,1.221,0.104,19.62,36.759,24.222,0.0,0.192,0.073,0.012,scooter
64.023,11.208,76.012,1.194,4.569,0.217,0.271,0.178,0.341,0.798,0.033,18.94,50.729,22.25,0.0,0.137,0.128,0.015,car
32.216,15.049,41.489,0.733,2.56,0.449,0.6,0.186,0.747,1.921,0.124,12.496,16.846,7.705,0.0,0.819,0.411,0.832,bus
15.727,5.464,26.166,1.144,1.863,0.252,0.628,0.407,0.643,2.383,0.103,4.97,22.219,12.299,0.0,0.746,0.47,0.527,bus
5.362,0.526,5.986,0.284,6.175,0.039,2.387,2.797,2.772,6.412,1.992,43.009,167.987,51.385,128.4,0.249,0.012,0.004,walking
14.595,12.862,28.837,1.044,2.772,0.427,0.366,0.231,0.822,1.65,0.165,8.352,15.244,18.671,0.0,0.802,0.52,0.709,bus
13.281,3.241,17.569,0.767,2.109,0.113,1.103,1.385,1.285,2.999,1.166,28.462,73.487,19.142,76.9,0.222,0.026,0.037,cycling
0.568,0.046,0.634,0.039,0.993,1.0,0.031,0.001,0.083,0.094,0.0,0.216,0.435,0.242,0.0,0.197,1.0,0.011,stationary
0.313,0.023,0.682,0.018,0.094,1.0,0.019,0.007,0.045,0.073,0.0,1.161,0.329,1.617,0.0,0.121,1.0,0.062,stationary
73.887,13.079,102.041,1.452,1.914,0.328,0.357,0.256,0.48,0.81,0.067,9.503,27.676,12.879,0.0,0.975,0.32,0.512,metro
60.139,6.309,87.076,1.196,1.143,0.145,0.327,0.14,0.674,1.558,0.008,13.896,73.156,13.939,0.0,0.235,0.145,0.026,car
4.09,0.206,5.457,0.168,4.162,0.027,2.225,3.068,3.471,4.492,1.863,39.123,239.102,66.976,121.8,0.033,0.088,0.032,walking
61.55,14.054,91.747,0.888,2.359,0.391,0.549,0.061,0.36,1.734,0.144,5.952,21.382,11.118,0.0,0.92,0.437,0.438,metro
30.358,9.358,42.642,1.299,3.759,0.467,0.854,0.33,0.657,2.646,0.214,8.986,31.279,7.372,0.0,0.822,0.306,0.419,bus
56.242,5.08,68.935,0.974,3.071,0.133,0.458,0.322,0.293,2.144,0.07,10.488,27.004,16.059,0.0,0.316,0.153,0.023,car
18.311,0.634,29.093,0.979,3.546,0.183,0.44,0.132,0.449,2.305,0.381,19.696,29.517,21.434,0.0,0.235,0.057,0.01,scooter
0.482,0.036,0.307,0.033,0.827,1.0,0.046,0.01,0.068,0.177,0.0,1.312,0.64,0.879,0.0,0.096,1.0,0.056,stationary
